id,records,species,birdRecords,birdSpecies,firstYear,lastYear,recordsLast5Years,topBirds,datasets,ebirdShare,source
mantakurchi-low-kere,4,4,4,4,2016,2016,0,Aegithina tiphia (Common Iora);Butastur teesa (White-eyed Buzzard);Dinopium benghalense (Black-rumped Flameback);Pernis ptilorhynchus (Oriental Honey-buzzard),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mantapa-kunte,686,90,686,90,2021,2024,607,Egretta garzetta (Little Egret);Merops orientalis (Green Bee-eater);Columba livia (Rock Pigeon);Lonchura punctulata (Scaly-breasted Munia);Spilopelia chinensis (Spotted Dove);Cecropis daurica (Eastern Red-rumped Swallow);Halcyon smyrnensis (White-throated Kingfisher);Leptocoma zeylonica (Purple-rumped Sunbird);Microcarbo niger (Little Cormorant);Milvus migrans (Black Kite),EOD – eBird Observation Dataset,1.0,gbif-2026-09
maragondanahalli-govt-lake,0,0,0,0,,,0,,,,gbif-2026-09
maragondanahalli-kere,89,38,80,35,2023,2024,89,Ardeola grayii (Indian Pond-Heron);Prinia socialis (Ashy Prinia);Egretta garzetta (Little Egret);Fulica atra (Eurasian Coot);Milvus migrans (Black Kite);Tachybaptus ruficollis (Little Grebe);Acridotheres tristis (Common Myna);Columba livia (Rock Pigeon);Corvus macrorhynchos (Large-billed Crow);Corvus splendens (House Crow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.764,gbif-2026-09
maragondanahalli-krishnasagara-lake,0,0,0,0,,,0,,,,gbif-2026-09
maragondanahalli-kunte,0,0,0,0,,,0,,,,gbif-2026-09
maragondanahalli-lak,0,0,0,0,,,0,,,,gbif-2026-09
maragondanahalli-quarry,0,0,0,0,,,0,,,,gbif-2026-09
maralajunte-lake,266,38,266,38,2017,2023,1,Milvus migrans (Black Kite);Prinia socialis (Ashy Prinia);Saxicola caprata (Pied Bushchat);Vanellus indicus (Red-wattled Lapwing);Acridotheres tristis (Common Myna);Actitis hypoleucos (Common Sandpiper);Eudynamys scolopaceus (Asian Koel);Halcyon smyrnensis (White-throated Kingfisher);Spilopelia chinensis (Spotted Dove);Acridotheres fuscus (Jungle Myna),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.996,gbif-2026-09
marappanahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
marasandhalli-lake-1,0,0,0,0,,,0,,,,gbif-2026-09
marasandhalli-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
marasandra-lake,309,95,306,92,2020,2025,296,Microcarbo niger (Little Cormorant);Prinia socialis (Ashy Prinia);Merops orientalis (Green Bee-eater);Orthotomus sutorius (Common Tailorbird);Ardea cinerea (Gray Heron);Leptocoma zeylonica (Purple-rumped Sunbird);Psilopogon haemacephalus (Coppersmith Barbet);Vanellus indicus (Red-wattled Lapwing);Ardeola grayii (Indian Pond-Heron);Columba livia (Rock Pigeon),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.987,gbif-2026-09
marasur-lake,0,0,0,0,,,0,,,,gbif-2026-09
marenahalli-chokkanahalli-kunte-new,0,0,0,0,,,0,,,,gbif-2026-09
marenahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
marenahalli-kere-2,107,17,84,13,2017,2025,17,Columba livia (Rock Pigeon);Corvus macrorhynchos (Large-billed Crow);Corvus splendens (House Crow);Milvus migrans (Black Kite);Eudynamys scolopaceus (Asian Koel);Psilopogon viridis (White-cheeked Barbet);Acridotheres tristis (Common Myna);Acridotheres fuscus (Jungle Myna);Apus affinis (Little Swift);Orthotomus sutorius (Common Tailorbird),EOD – eBird Observation Dataset;SeasonWatch - Tree Phenology Dataset (India);iNaturalist Research-grade Observations,0.785,gbif-2026-09
marenahalli-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
marenahalli-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
marenahalli-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
margondanahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
marimakanaha-lake,0,0,0,0,,,0,,,,gbif-2026-09
marohalli-kere,86,25,85,24,2017,2023,66,Halcyon smyrnensis (White-throated Kingfisher);Milvus migrans (Black Kite);Columba livia (Rock Pigeon);Haliastur indus (Brahminy Kite);Dicrurus macrocercus (Black Drongo);Acridotheres tristis (Common Myna);Egretta garzetta (Little Egret);Microcarbo niger (Little Cormorant);Phalacrocorax carbo (Great Cormorant);Saxicola caprata (Pied Bushchat),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.988,gbif-2026-09
mastenahalli-lake,5,5,0,0,2025,2025,5,,Pl@ntNet observations;iNaturalist Research-grade Observations,0.0,gbif-2026-09
matadakere,61,44,61,44,2023,2024,61,Acridotheres tristis (Common Myna);Anthus rufulus (Paddyfield Pipit);Ardea purpurea (Purple Heron);Ardeola grayii (Indian Pond-Heron);Cecropis daurica (Eastern Red-rumped Swallow);Egretta garzetta (Little Egret);Merops orientalis (Green Bee-eater);Microcarbo niger (Little Cormorant);Milvus migrans (Black Kite);Orthotomus sutorius (Common Tailorbird),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mathkuru-kere,1,1,0,0,2020,2020,0,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
mavalipura-kere-1,749,116,747,114,2015,2024,582,Milvus migrans (Black Kite);Psittacula krameri (Rose-ringed Parakeet);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Corvus macrorhynchos (Large-billed Crow);Merops orientalis (Green Bee-eater);Spilopelia chinensis (Spotted Dove);Acridotheres fuscus (Jungle Myna);Dicrurus macrocercus (Black Drongo);Egretta garzetta (Little Egret),EOD – eBird Observation Dataset;Pl@ntNet automatically identified occurrences;iNaturalist Research-grade Observations,0.997,gbif-2026-09
mavalipura-kere-2,140,60,140,60,2018,2024,138,Haliastur indus (Brahminy Kite);Corvus macrorhynchos (Large-billed Crow);Dicrurus macrocercus (Black Drongo);Fulica atra (Eurasian Coot);Microcarbo niger (Little Cormorant);Vanellus indicus (Red-wattled Lapwing);Acridotheres tristis (Common Myna);Ardea cinerea (Gray Heron);Centropus sinensis (Greater Coucal);Egretta garzetta (Little Egret),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mavalipura-kere-2-newly-created,0,0,0,0,,,0,,,,gbif-2026-09
mavalipura-kere-4,1,1,0,0,2024,2024,1,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
mavallipura-kere-se,0,0,0,0,,,0,,,,gbif-2026-09
mavallipura-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
mavallipura-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
mavinakunte-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
mayasandra,0,0,0,0,,,0,,,,gbif-2026-09
mayasandra-east-lake,0,0,0,0,,,0,,,,gbif-2026-09
mayasandra-kere,0,0,0,0,,,0,,,,gbif-2026-09
medhalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
medhalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
medi-agrahara-kere,70,40,70,40,2014,2023,24,Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Egretta garzetta (Little Egret);Milvus migrans (Black Kite);Anastomus oscitans (Asian Openbill);Egretta intermedia (Intermediate egret);Haliastur indus (Brahminy Kite);Acrocephalus dumetorum (Blyth's Reed Warbler);Corvus splendens (House Crow);Fulica atra (Eurasian Coot),EOD – eBird Observation Dataset,1.0,gbif-2026-09
medi-agrahara-s,177,53,177,53,2015,2023,22,Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Haliastur indus (Brahminy Kite);Milvus migrans (Black Kite);Prinia socialis (Ashy Prinia);Tachybaptus ruficollis (Little Grebe);Amaurornis phoenicurus (White-breasted Waterhen);Centropus sinensis (Greater Coucal);Columba livia (Rock Pigeon);Corvus macrorhynchos (Large-billed Crow),EOD – eBird Observation Dataset,1.0,gbif-2026-09
medihalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
medihalli-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
medihalli-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
medihalli-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
medihalli-kunte4,0,0,0,0,,,0,,,,gbif-2026-09
medihalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
medimalasandra-kere,0,0,0,0,,,0,,,,gbif-2026-09
medimalsandra-lake,0,0,0,0,,,0,,,,gbif-2026-09
medimalsandra-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
melangavimath-lake,0,0,0,0,,,0,,,,gbif-2026-09
melinakere,1198,111,1186,100,2019,2026,1166,Anas poecilorhyncha (Spot-billed duck);Halcyon smyrnensis (White-throated Kingfisher);Milvus migrans (Black Kite);Dicaeum erythrorhynchos (Pale-billed Flowerpecker);Tachybaptus ruficollis (Little Grebe);Spilopelia chinensis (Spotted Dove);Ardeola grayii (Indian Pond-Heron);Haliastur indus (Brahminy Kite);Psittacula krameri (Rose-ringed Parakeet);Merops orientalis (Green Bee-eater),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.958,gbif-2026-09
melinakere-2,256,61,256,61,2016,2024,52,Ardeola grayii (Indian Pond-Heron);Fulica atra (Eurasian Coot);Porphyrio porphyrio (Western Swamphen);Prinia socialis (Ashy Prinia);Milvus migrans (Black Kite);Tachybaptus ruficollis (Little Grebe);Acridotheres tristis (Common Myna);Orthotomus sutorius (Common Tailorbird);Spatula clypeata (Northern Shoveler);Amaurornis phoenicurus (White-breasted Waterhen),EOD – eBird Observation Dataset,1.0,gbif-2026-09
melinatota-kere,527,48,526,47,2016,2024,341,Vanellus indicus (Red-wattled Lapwing);Anas poecilorhyncha (Spot-billed duck);Egretta garzetta (Little Egret);Hirundo rustica (Barn Swallow);Microcarbo niger (Little Cormorant);Milvus migrans (Black Kite);Prinia socialis (Ashy Prinia);Psittacula krameri (Rose-ringed Parakeet);Saxicola caprata (Pied Bushchat);Egretta intermedia (Intermediate egret),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.998,gbif-2026-09
menasi-lake,2,2,2,2,2026,2026,2,Dendrocygna javanica (Lesser Whistling-Duck);Tringa ochropus (Green Sandpiper),iNaturalist Research-grade Observations,0.0,gbif-2026-09
menasiganahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
mestripalya-lake,61,47,32,23,2016,2026,43,Corvus macrorhynchos (Large-billed Crow);Halcyon smyrnensis (White-throated Kingfisher);Ardea alba (Great Egret);Leptocoma zeylonica (Purple-rumped Sunbird);Milvus migrans (Black Kite);Psilopogon viridis (White-cheeked Barbet);Acridotheres tristis (Common Myna);Amaurornis phoenicurus (White-breasted Waterhen);Ardeola grayii (Indian Pond-Heron);Centropus sinensis (Greater Coucal),"iNaturalist Research-grade Observations;EOD – eBird Observation Dataset;Observation.org, Nature data from around the World",0.164,gbif-2026-09
mettubande-lake,0,0,0,0,,,0,,,,gbif-2026-09
minnapura-kere,0,0,0,0,,,0,,,,gbif-2026-09
mishiganahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
moge-kere,2487,99,2483,95,2012,2026,1072,Milvus migrans (Black Kite);Ardeola grayii (Indian Pond-Heron);Nycticorax nycticorax (Black-crowned Night-Heron);Psittacula krameri (Rose-ringed Parakeet);Acridotheres tristis (Common Myna);Columba livia (Rock Pigeon);Psilopogon viridis (White-cheeked Barbet);Eudynamys scolopaceus (Asian Koel);Halcyon smyrnensis (White-throated Kingfisher);Prinia socialis (Ashy Prinia),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.99,gbif-2026-09
moogana-katte,0,0,0,0,,,0,,,,gbif-2026-09
muddenahalli-lake,16519,220,16476,186,2015,2026,2338,Milvus migrans (Black Kite);Ardea cinerea (Gray Heron);Prinia socialis (Ashy Prinia);Vanellus indicus (Red-wattled Lapwing);Dicrurus macrocercus (Black Drongo);Egretta garzetta (Little Egret);Spilopelia chinensis (Spotted Dove);Psittacula krameri (Rose-ringed Parakeet);Acridotheres tristis (Common Myna);Corvus macrorhynchos (Large-billed Crow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;SeasonWatch - Tree Phenology Dataset (India),0.995,gbif-2026-09
muddenahallipalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
muddinapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
mudukappana-katte-newly-created,0,0,0,0,,,0,,,,gbif-2026-09
mugalur-kere-nw,117,64,107,56,2022,2025,117,Ardeola grayii (Indian Pond-Heron);Egretta garzetta (Little Egret);Anhinga melanogaster (Oriental Darter);Milvus migrans (Black Kite);Pernis ptilorhynchus (Oriental Honey-buzzard);Phalacrocorax fuscicollis (Indian Cormorant);Prinia sylvatica (Jungle Prinia);Psilopogon viridis (White-cheeked Barbet);Psittacula krameri (Rose-ringed Parakeet);Pycnonotus jocosus (Red-whiskered Bulbul),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.846,gbif-2026-09
muganahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
mugbal-kere,689,109,689,109,2016,2024,640,Acridotheres tristis (Common Myna);Anhinga melanogaster (Oriental Darter);Ardeola grayii (Indian Pond-Heron);Milvus migrans (Black Kite);Prinia socialis (Ashy Prinia);Saxicola caprata (Pied Bushchat);Spilopelia chinensis (Spotted Dove);Acridotheres fuscus (Jungle Myna);Leptocoma zeylonica (Purple-rumped Sunbird);Microcarbo niger (Little Cormorant),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mullur-lake,0,0,0,0,,,0,,,,gbif-2026-09
mulluru-kere,709,123,669,92,2021,2026,708,Merops orientalis (Green Bee-eater);Tachybaptus ruficollis (Little Grebe);Fulica atra (Eurasian Coot);Haliastur indus (Brahminy Kite);Porphyrio porphyrio (Western Swamphen);Anas poecilorhyncha (Spot-billed duck);Dicrurus macrocercus (Black Drongo);Ploceus philippinus (Baya Weaver);Ardea cinerea (Gray Heron);Ardeola grayii (Indian Pond-Heron),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;Pl@ntNet automatically identified occurrences,0.843,gbif-2026-09
mummenahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
munekolalu-kunte1,0,0,0,0,,,0,,,,gbif-2026-09
munekolalu-kunte2,0,0,0,0,,,0,,,,gbif-2026-09
munekolalu-kunte3,0,0,0,0,,,0,,,,gbif-2026-09
munekolalu-kunte4,0,0,0,0,,,0,,,,gbif-2026-09
munganahalli-up-kere,0,0,0,0,,,0,,,,gbif-2026-09
muppatu-kavalu-hosa-kere,309,77,308,76,2017,2025,120,Dicrurus macrocercus (Black Drongo);Acridotheres tristis (Common Myna);Ardeola grayii (Indian Pond-Heron);Halcyon smyrnensis (White-throated Kingfisher);Milvus migrans (Black Kite);Haliastur indus (Brahminy Kite);Motacilla maderaspatensis (White-browed Wagtail);Vanellus indicus (Red-wattled Lapwing);Centropus sinensis (Greater Coucal);Corvus macrorhynchos (Large-billed Crow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.948,gbif-2026-09
muppatu-kavalu-sakari,4632,143,4631,142,2018,2025,2717,Acridotheres tristis (Common Myna);Haliastur indus (Brahminy Kite);Pavo cristatus (Indian Peafowl);Spilopelia chinensis (Spotted Dove);Microcarbo niger (Little Cormorant);Psittacula krameri (Rose-ringed Parakeet);Vanellus indicus (Red-wattled Lapwing);Prinia socialis (Ashy Prinia);Ardeola grayii (Indian Pond-Heron);Saxicola caprata (Pied Bushchat),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.991,gbif-2026-09
mutagadahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
muthakarahalli-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
muthakarahalli-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
muthukadhahalli-muthakarahalli-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
mutsandra-lake,143,69,38,20,2026,2026,143,Amandava amandava (Red Avadavat);Lonchura malacca (Tricolored Munia);Saxicola caprata (Pied Bushchat);Anthus rufulus (Paddyfield Pipit);Cecropis daurica (Eastern Red-rumped Swallow);Cinnyris asiaticus (Purple Sunbird);Euodice malabarica (Indian Silverbill);Gallinula chloropus (Eurasian Moorhen);Prinia inornata (Plain Prinia);Pycnonotus jocosus (Red-whiskered Bulbul),iNaturalist Research-grade Observations,0.0,gbif-2026-09
mutsandra-lake-2,0,0,0,0,,,0,,,,gbif-2026-09
muttagatti-north-lake,0,0,0,0,,,0,,,,gbif-2026-09
muttagatti-south-lake,0,0,0,0,,,0,,,,gbif-2026-09
muttanallur-kere,116504,435,115948,246,1992,2026,71632,Dicrurus macrocercus (Black Drongo);Psittacula krameri (Rose-ringed Parakeet);Spilopelia chinensis (Spotted Dove);Halcyon smyrnensis (White-throated Kingfisher);Prinia socialis (Ashy Prinia);Milvus migrans (Black Kite);Ardeola grayii (Indian Pond-Heron);Acridotheres tristis (Common Myna);Pycnonotus jocosus (Red-whiskered Bulbul);Saxicola caprata (Pied Bushchat),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations;India Biodiversity Portal publication grade dataset,0.989,gbif-2026-09
muttayyanapalya-lake,0,0,0,0,,,0,,,,gbif-2026-09
mutturayappan-a-katte,0,0,0,0,,,0,,,,gbif-2026-09
mutturu-kere,59,42,59,42,2022,2024,59,Ardeola grayii (Indian Pond-Heron);Columba livia (Rock Pigeon);Microcarbo niger (Little Cormorant);Anhinga melanogaster (Oriental Darter);Corvus macrorhynchos (Large-billed Crow);Egretta garzetta (Little Egret);Elanus caeruleus (Black-shouldered Kite);Halcyon smyrnensis (White-throated Kingfisher);Haliastur indus (Brahminy Kite);Motacilla maderaspatensis (White-browed Wagtail),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mylappanahalli-kere-1,0,0,0,0,,,0,,,,gbif-2026-09
mylappanahalli-kere-2,491,98,491,98,2018,2024,361,Vanellus indicus (Red-wattled Lapwing);Fulica atra (Eurasian Coot);Halcyon smyrnensis (White-throated Kingfisher);Milvus migrans (Black Kite);Eudynamys scolopaceus (Asian Koel);Psilopogon haemacephalus (Coppersmith Barbet);Merops orientalis (Green Bee-eater);Anastomus oscitans (Asian Openbill);Egretta garzetta (Little Egret);Prinia socialis (Ashy Prinia),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mylasandra-buddagana-katte,0,0,0,0,,,0,,,,gbif-2026-09
mylasandra-dodda-agrahara-kere,10,10,10,10,2024,2024,10,Acridotheres tristis (Common Myna);Ardea cinerea (Gray Heron);Ardeola grayii (Indian Pond-Heron);Centropus sinensis (Greater Coucal);Dicrurus macrocercus (Black Drongo);Egretta garzetta (Little Egret);Haliastur indus (Brahminy Kite);Microcarbo niger (Little Cormorant);Milvus migrans (Black Kite);Porphyrio porphyrio (Western Swamphen),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mylasandra-hosakere,748,83,748,83,2020,2024,716,Milvus migrans (Black Kite);Merops orientalis (Green Bee-eater);Spilopelia chinensis (Spotted Dove);Pycnonotus jocosus (Red-whiskered Bulbul);Lonchura punctulata (Scaly-breasted Munia);Halcyon smyrnensis (White-throated Kingfisher);Leptocoma zeylonica (Purple-rumped Sunbird);Prinia socialis (Ashy Prinia);Acridotheres tristis (Common Myna);Corvus macrorhynchos (Large-billed Crow),EOD – eBird Observation Dataset,1.0,gbif-2026-09
mylasandra-kunte,0,0,0,0,,,0,,,,gbif-2026-09
mylasandra-kunte-2,0,0,0,0,,,0,,,,gbif-2026-09
mylasandra-urumundinakere,37,15,37,15,2023,2024,37,Amaurornis phoenicurus (White-breasted Waterhen);Ardea purpurea (Purple Heron);Ardeola grayii (Indian Pond-Heron);Threskiornis melanocephalus (Black-headed Ibis);Anas poecilorhyncha (Spot-billed duck);Anastomus oscitans (Asian Openbill);Ardea alba (Great Egret);Ceryle rudis (Pied Kingfisher);Columba livia (Rock Pigeon);Egretta garzetta (Little Egret),EOD – eBird Observation Dataset;Birda - Global Observation Dataset,0.973,gbif-2026-09
mysorammanadoddi-lake,53,51,51,49,2019,2023,1,Acridotheres tristis (Common Myna);Acrocephalus dumetorum (Blyth's Reed Warbler);Acrocephalus stentoreus (Clamorous Reed Warbler);Amaurornis phoenicurus (White-breasted Waterhen);Anastomus oscitans (Asian Openbill);Apus affinis (Little Swift);Ardea cinerea (Gray Heron);Ardeola grayii (Indian Pond-Heron);Athene brama (Spotted Owlet);Cecropis daurica (Eastern Red-rumped Swallow),EOD – eBird Observation Dataset;iNaturalist Research-grade Observations,0.962,gbif-2026-09
n-hosahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
nadagudi-kere,0,0,0,0,,,0,,,,gbif-2026-09
naduvinapur-lake,0,0,0,0,,,0,,,,gbif-2026-09
nadvatti-kere-s,0,0,0,0,,,0,,,,gbif-2026-09
nadvatti-lake,0,0,0,0,,,0,,,,gbif-2026-09
nagadenahalli-kere,0,0,0,0,,,0,,,,gbif-2026-09
nagadevanahalli-katte,0,0,0,0,,,0,,,,gbif-2026-09
nagana-kere,229,31,229,31,2020,2020,0,Acridotheres fuscus (Jungle Myna);Acridotheres tristis (Common Myna);Acrocephalus dumetorum (Blyth's Reed Warbler);Actitis hypoleucos (Common Sandpiper);Alcedo atthis (Common Kingfisher);Ardeola grayii (Indian Pond-Heron);Centropus sinensis (Greater Coucal);Corvus splendens (House Crow);Dicrurus macrocercus (Black Drongo);Egretta garzetta (Little Egret),EOD – eBird Observation Dataset,1.0,gbif-2026-09
naganahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
naganathapura-kunte1,1,1,0,0,2021,2021,0,,Pl@ntNet automatically identified occurrences,0.0,gbif-2026-09
naganayakanahalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
naganhalli-lake,0,0,0,0,,,0,,,,gbif-2026-09
nagarabhavi-kunte-1,0,0,0,0,,,0,,,,gbif-2026-09
nagarabhavi-kunte-2,1,1,0,0,2025,2025,1,,iNaturalist Research-grade Observations,0.0,gbif-2026-09
nagarabhavi-kunte-3,0,0,0,0,,,0,,,,gbif-2026-09
nagarabhavi-kunte-4,0,0,0,0,,,0,,,,gbif-2026-09
nagarabhavi-un-named-lake-on-map,17,13,17,13,2024,2024,17,Fulica atra (Eurasian Coot);Psittacula krameri (Rose-ringed Parakeet);Tachybaptus ruficollis (Little Grebe);Anas poecilorhyncha (Spot-billed duck);Ardeola grayii (Indian Pond-Heron);Athene brama (Spotted Owlet);Dendrocygna javanica (Lesser Whistling-Duck);Egretta garzetta (Little Egret);Halcyon smyrnensis (White-throated Kingfisher);Merops orientalis (Green Bee-eater),EOD – eBird Observation Dataset,1.0,gbif-2026-09
