key,ringPixelCount,ringTreePct,ringShrubPct,ringGrassPct,ringCropPct,ringBuiltPct,ringBarePct,ringWaterPct,ringWetlandPct,insidePixelCount,insideWaterPct,insideWetlandPct,insideBuiltPct,source
mallarabanavadi-kere-2,18859,25.1,17.8,1.5,52.3,3.2,0.0,0.1,0.0,1033,16.7,0.0,0.2,esa-worldcover-2021
mallasandra-gudde-lake,13734,27.0,5.4,5.5,8.0,51.8,2.2,0.0,0.0,195,0.0,0.0,0.5,esa-worldcover-2021
mallasandra-kunte1,9870,3.8,1.7,5.8,5.9,80.2,2.6,0.0,0.0,6,0.0,0.0,100.0,esa-worldcover-2021
mallasandra-kunte1-2,10556,29.0,26.8,9.0,11.6,23.2,0.4,0.1,0.0,36,0.0,0.0,0.0,esa-worldcover-2021
mallasandra-kunte2,10259,16.9,4.3,6.9,9.6,59.5,2.9,0.0,0.0,18,0.0,0.0,94.4,esa-worldcover-2021
mallasandra-kunte2-2,10464,11.9,34.6,7.8,10.6,33.9,1.1,0.0,0.0,30,0.0,0.0,70.0,esa-worldcover-2021
mallasandra-kunte3,9965,14.1,4.0,7.2,9.6,62.7,2.5,0.0,0.0,8,0.0,0.0,87.5,esa-worldcover-2021
mallasandra-kunte4,10262,22.1,4.2,6.0,11.3,54.2,2.2,0.0,0.0,19,0.0,0.0,0.0,esa-worldcover-2021
mallasandra-lake,17792,15.2,9.1,3.3,49.6,22.5,0.1,0.0,0.0,777,0.0,0.0,0.1,esa-worldcover-2021
mallasandra-lake-2,12332,42.4,4.6,3.4,6.4,41.7,1.4,0.0,0.0,169,0.0,0.0,0.0,esa-worldcover-2021
mallathahalli-kunte1,10355,7.2,0.7,0.6,0.6,91.0,0.0,0.0,0.0,22,0.0,0.0,100.0,esa-worldcover-2021
mallathahalli-kunte2,9956,10.2,0.4,0.3,1.8,87.1,0.2,0.0,0.0,8,0.0,0.0,100.0,esa-worldcover-2021
mallathahalli-kunte3,11211,11.9,0.6,0.2,1.3,85.9,0.1,0.0,0.0,89,0.0,0.0,100.0,esa-worldcover-2021
mallathahalli-kunte4,9969,19.5,16.2,0.5,3.7,60.0,0.1,0.0,0.0,8,0.0,0.0,100.0,esa-worldcover-2021
mallathahalli-kunte5,10657,41.0,22.5,0.2,1.1,35.1,0.0,0.0,0.0,42,0.0,0.0,0.0,esa-worldcover-2021
mallathahalli-kunte6,10226,57.7,21.6,0.1,0.3,20.2,0.0,0.0,0.0,19,0.0,0.0,0.0,esa-worldcover-2021
mallathahalli-lake,22219,8.9,3.6,1.6,5.2,80.0,0.7,0.0,0.0,2549,0.8,13.7,0.5,esa-worldcover-2021
mallenahalli-lake,15616,9.0,30.1,8.4,38.9,11.2,1.9,0.5,0.0,809,0.7,0.0,0.0,esa-worldcover-2021
mallikere,16816,12.8,11.3,2.9,65.7,7.0,0.3,0.0,0.0,588,6.3,0.0,0.0,esa-worldcover-2021
mallipalya-lake,13807,17.2,35.3,2.3,40.6,4.5,0.0,0.0,0.0,281,29.5,0.0,0.0,esa-worldcover-2021
mallohalli-kere,22823,13.5,20.3,0.9,65.0,0.4,0.0,0.0,0.0,3665,0.0,0.0,0.0,esa-worldcover-2021
mallonalli-lake,11892,7.9,12.3,2.5,75.0,2.3,0.0,0.0,0.0,139,0.0,0.0,0.0,esa-worldcover-2021
malluru-kunte,10732,8.2,16.3,6.5,37.3,30.9,0.9,0.0,0.0,33,0.0,0.0,15.2,esa-worldcover-2021
managondanahalli-kere,16374,0.8,0.4,1.5,96.7,0.2,0.3,0.1,0.0,722,35.9,0.0,0.0,esa-worldcover-2021
manchanha-left,15553,22.2,8.8,17.6,39.9,11.0,0.3,0.2,0.0,713,0.0,0.0,0.1,esa-worldcover-2021
manchenahalli-kere,13757,6.6,14.2,6.5,71.8,0.8,0.0,0.2,0.0,284,68.7,0.0,0.0,esa-worldcover-2021
mande-katte-newly-created,10324,7.2,9.5,5.9,66.3,8.7,2.4,0.0,0.0,17,0.0,0.0,0.0,esa-worldcover-2021
manganahalli-lake,32506,14.7,28.7,9.4,31.4,12.1,1.0,2.6,0.0,4723,95.1,0.0,0.3,esa-worldcover-2021
manne-kere,39123,5.5,4.0,1.4,82.3,6.3,0.4,0.0,0.0,7462,0.6,0.0,0.7,esa-worldcover-2021
mantakurchi-kere,14211,24.5,19.1,14.8,32.2,8.1,0.5,0.7,0.0,419,85.9,0.0,0.0,esa-worldcover-2021
mantakurchi-low-kere,16386,38.3,19.4,1.1,36.5,4.6,0.1,0.0,0.0,599,0.0,0.0,0.0,esa-worldcover-2021
mantapa-kunte,10608,6.6,15.9,26.2,48.2,2.3,0.2,0.6,0.0,36,0.0,0.0,0.0,esa-worldcover-2021
maragondanahalli-govt-lake,12848,14.1,21.6,2.1,52.0,9.9,0.2,0.0,0.0,189,16.4,0.0,0.0,esa-worldcover-2021
maragondanahalli-kere,13086,14.0,5.4,5.9,18.9,54.4,1.4,0.0,0.0,259,37.8,0.0,0.4,esa-worldcover-2021
maragondanahalli-krishnasagara-lake,12595,17.0,36.5,2.6,25.3,7.8,0.3,10.4,0.0,272,0.0,0.0,0.0,esa-worldcover-2021
maragondanahalli-kunte,9859,9.8,4.2,11.1,39.2,34.7,1.1,0.0,0.0,6,0.0,0.0,100.0,esa-worldcover-2021
maragondanahalli-lak,13986,23.8,42.0,6.2,22.3,0.7,5.1,0.0,0.0,265,0.4,0.0,0.0,esa-worldcover-2021
maragondanahalli-quarry,11079,1.6,8.3,7.7,78.4,3.4,0.4,0.2,0.0,65,0.0,0.0,0.0,esa-worldcover-2021
maralajunte-lake,18587,7.7,6.7,11.9,58.1,10.1,5.4,0.1,0.0,1071,17.1,0.0,0.2,esa-worldcover-2021
marappanahalli-lake,10739,7.2,11.0,13.4,63.1,4.2,1.1,0.0,0.0,38,0.0,0.0,0.0,esa-worldcover-2021
marasandhalli-lake-1,12475,4.1,23.8,6.8,56.6,6.4,2.3,0.0,0.0,205,0.0,0.0,0.0,esa-worldcover-2021
marasandhalli-lake-2,14391,3.8,12.5,3.7,75.2,4.6,0.2,0.0,0.0,415,0.0,0.0,0.5,esa-worldcover-2021
marasandra-lake,20463,6.7,1.7,2.5,69.0,19.7,0.3,0.0,0.0,1609,2.2,0.0,1.2,esa-worldcover-2021
marasur-lake,14743,15.2,13.5,13.7,42.1,15.2,0.1,0.0,0.0,509,0.0,0.0,0.0,esa-worldcover-2021
marenahalli-chokkanahalli-kunte-new,10188,8.5,2.8,6.4,69.2,12.6,0.4,0.0,0.0,12,0.0,0.0,16.7,esa-worldcover-2021
marenahalli-kere,16221,6.9,5.8,5.5,66.8,7.7,5.5,1.8,0.0,755,6.4,0.0,0.0,esa-worldcover-2021
marenahalli-kere-2,15667,13.1,0.0,0.0,0.0,86.4,0.5,0.0,0.0,1044,0.0,0.0,96.9,esa-worldcover-2021
marenahalli-kunte-1,10399,1.1,12.7,5.3,78.7,1.5,0.7,0.0,0.0,28,0.0,0.0,0.0,esa-worldcover-2021
marenahalli-kunte-2,10112,0.9,11.4,3.6,83.0,0.4,0.9,0.0,0.0,13,0.0,0.0,0.0,esa-worldcover-2021
marenahalli-kunte-3,10030,8.8,13.2,8.3,49.4,8.4,8.5,3.4,0.0,11,0.0,0.0,63.6,esa-worldcover-2021
margondanahalli-kere,13496,19.1,3.9,0.2,73.9,2.8,0.0,0.0,0.0,136,5.9,0.0,3.7,esa-worldcover-2021
marimakanaha-lake,14956,15.0,11.0,0.1,72.0,2.0,0.0,0.0,0.0,590,0.0,0.0,0.0,esa-worldcover-2021
marohalli-kere,23124,12.4,2.8,2.7,56.8,24.0,1.2,0.0,0.0,1514,0.0,0.0,0.3,esa-worldcover-2021
mastenahalli-lake,16344,10.8,1.5,10.3,15.9,60.1,1.0,0.4,0.0,725,90.8,0.0,1.1,esa-worldcover-2021
matadakere,15495,13.2,4.4,20.7,33.9,23.7,3.9,0.1,0.0,379,35.6,0.0,0.0,esa-worldcover-2021
mathkuru-kere,25174,16.4,7.8,1.2,67.7,6.8,0.0,0.1,0.0,2974,0.8,0.0,0.0,esa-worldcover-2021
mavalipura-kere-1,21918,22.1,8.4,1.4,60.1,7.9,0.1,0.0,0.0,2034,3.5,0.0,0.0,esa-worldcover-2021
mavalipura-kere-2,15969,10.3,3.7,2.8,74.0,8.7,0.4,0.1,0.0,465,13.1,0.0,0.4,esa-worldcover-2021
mavalipura-kere-2-newly-created,11308,12.7,24.1,3.8,55.9,2.8,0.6,0.0,0.0,100,0.0,0.0,0.0,esa-worldcover-2021
mavalipura-kere-4,14031,20.5,8.6,1.3,61.7,7.5,0.1,0.2,0.0,237,0.8,0.0,0.0,esa-worldcover-2021
mavallipura-kere-se,11332,12.8,25.4,4.3,54.2,2.7,0.5,0.1,0.0,77,0.0,0.0,0.0,esa-worldcover-2021
mavallipura-kunte-2,10050,8.5,29.1,4.4,56.4,1.3,0.3,0.1,0.0,10,0.0,0.0,0.0,esa-worldcover-2021
mavallipura-kunte-3,9859,17.9,5.2,1.3,66.2,8.2,0.0,1.1,0.0,6,0.0,0.0,0.0,esa-worldcover-2021
mavinakunte-lake-2,16140,3.2,8.7,3.4,83.7,1.0,0.0,0.0,0.0,962,0.0,0.0,0.0,esa-worldcover-2021
mayasandra,15433,15.0,3.4,23.7,36.1,21.7,0.2,0.0,0.0,463,0.0,0.0,1.3,esa-worldcover-2021
mayasandra-east-lake,14702,12.1,1.2,23.1,46.9,16.5,0.2,0.0,0.0,231,0.0,0.0,0.0,esa-worldcover-2021
mayasandra-kere,12768,2.6,23.4,3.5,63.2,3.2,3.9,0.1,0.0,174,0.0,0.0,0.0,esa-worldcover-2021
medhalli-kere,17850,3.9,16.4,11.0,58.1,10.1,0.5,0.0,0.0,1119,0.0,0.0,0.0,esa-worldcover-2021
medhalli-lake,16350,3.4,28.6,2.9,56.1,4.5,3.8,0.8,0.0,670,0.0,0.0,0.0,esa-worldcover-2021
medi-agrahara-kere,12021,22.1,11.3,4.9,35.4,25.5,0.3,0.5,0.0,99,0.0,0.0,0.0,esa-worldcover-2021
medi-agrahara-s,14704,21.3,9.1,7.4,31.8,28.3,2.1,0.0,0.0,374,0.8,0.0,0.3,esa-worldcover-2021
medihalli-kere,11838,4.2,2.9,5.7,8.8,76.2,2.2,0.0,0.0,158,0.0,0.0,7.6,esa-worldcover-2021
medihalli-kunte1,10182,13.8,6.0,3.5,9.0,64.6,2.5,0.0,0.6,16,0.0,0.0,100.0,esa-worldcover-2021
medihalli-kunte2,9878,4.5,1.9,5.7,11.5,74.6,1.9,0.0,0.0,7,0.0,0.0,0.0,esa-worldcover-2021
medihalli-kunte3,9919,2.8,2.2,6.0,12.5,74.7,1.8,0.0,0.0,7,0.0,0.0,0.0,esa-worldcover-2021
medihalli-kunte4,10234,3.8,3.0,6.8,13.8,70.8,1.8,0.0,0.0,18,0.0,0.0,66.7,esa-worldcover-2021
medihalli-lake,14680,8.0,5.8,22.0,60.3,3.2,0.7,0.0,0.0,276,0.0,0.0,0.0,esa-worldcover-2021
medimalasandra-kere,17420,2.5,19.4,7.0,62.7,6.6,1.9,0.0,0.0,1021,8.6,0.0,0.0,esa-worldcover-2021
medimalsandra-lake,22624,7.8,27.8,5.5,52.9,3.0,0.8,2.2,0.0,2283,0.5,0.0,0.0,esa-worldcover-2021
medimalsandra-lake-2,25130,9.6,27.1,5.8,45.0,10.9,1.6,0.1,0.0,2406,20.5,0.0,1.2,esa-worldcover-2021
melangavimath-lake,15473,25.7,5.5,1.3,59.3,5.7,0.1,2.5,0.0,586,80.7,0.0,0.0,esa-worldcover-2021
melinakere,14283,40.0,21.8,0.3,1.2,35.2,0.2,1.3,0.0,447,1.8,0.0,0.9,esa-worldcover-2021
melinakere-2,13654,16.9,2.3,3.7,14.8,61.5,0.6,0.3,0.0,268,3.0,0.0,0.7,esa-worldcover-2021
melinatota-kere,32106,10.0,6.5,3.2,69.1,9.9,1.2,0.1,0.0,8599,8.7,0.0,0.1,esa-worldcover-2021
menasi-lake,14651,8.4,11.9,0.5,74.5,4.6,0.0,0.1,0.0,315,23.2,0.0,1.0,esa-worldcover-2021
menasiganahalli-lake,13395,20.4,11.2,25.4,35.7,7.2,0.1,0.0,0.0,183,0.0,0.0,0.0,esa-worldcover-2021
mestripalya-lake,13741,23.3,0.1,0.1,0.5,75.5,0.4,0.0,0.0,299,16.1,0.0,3.7,esa-worldcover-2021
mettubande-lake,12489,58.8,34.4,6.3,0.0,0.2,0.1,0.2,0.0,147,82.3,0.0,0.0,esa-worldcover-2021
minnapura-kere,19099,15.1,12.5,1.1,67.2,2.5,1.4,0.3,0.0,1201,1.0,0.0,0.4,esa-worldcover-2021
mishiganahalli-kere,16391,4.5,13.5,2.8,73.7,0.9,4.6,0.1,0.0,1112,0.2,0.0,0.0,esa-worldcover-2021
moge-kere,14726,7.7,1.9,0.8,0.9,88.1,0.4,0.1,0.0,470,66.0,0.0,6.2,esa-worldcover-2021
moogana-katte,10348,21.8,20.8,10.1,27.3,0.3,3.0,16.6,0.0,25,0.0,0.0,0.0,esa-worldcover-2021
muddenahalli-lake,37165,16.1,9.1,4.7,39.7,29.4,1.0,0.0,0.0,11056,2.4,0.0,0.1,esa-worldcover-2021
muddenahallipalya-lake,16298,21.6,5.9,3.0,61.8,7.3,0.3,0.0,0.0,389,0.8,0.0,0.0,esa-worldcover-2021
muddinapalya-lake,14163,13.4,35.9,21.9,22.3,6.2,0.2,0.0,0.0,353,9.1,0.0,0.0,esa-worldcover-2021
mudukappana-katte-newly-created,10566,36.8,52.1,5.3,3.9,0.8,0.4,0.7,0.0,38,0.0,0.0,0.0,esa-worldcover-2021
mugalur-kere-nw,22582,6.6,26.4,7.5,51.5,7.4,0.6,0.0,0.0,1954,0.1,0.0,0.0,esa-worldcover-2021
muganahalli-kere,18442,39.3,6.6,1.2,49.6,2.5,0.0,0.8,0.0,894,0.0,0.0,0.0,esa-worldcover-2021
mugbal-kere,41179,12.2,14.2,2.6,56.4,14.0,0.5,0.1,0.0,12280,2.3,0.0,0.0,esa-worldcover-2021
mullur-lake,15652,9.8,9.9,5.6,62.2,11.7,0.8,0.0,0.0,568,0.0,0.0,4.0,esa-worldcover-2021
mulluru-kere,17615,35.1,16.7,5.1,20.4,22.3,0.4,0.0,0.0,647,15.8,0.0,0.0,esa-worldcover-2021
mummenahalli-lake,10687,4.4,21.9,21.0,52.6,0.0,0.1,0.0,0.0,29,0.0,0.0,0.0,esa-worldcover-2021
munekolalu-kunte1,10134,7.6,2.1,2.2,3.6,83.1,1.4,0.0,0.0,14,0.0,0.0,100.0,esa-worldcover-2021
munekolalu-kunte2,10524,2.4,0.2,0.4,0.6,96.2,0.1,0.0,0.0,34,0.0,0.0,100.0,esa-worldcover-2021
munekolalu-kunte3,10504,1.7,0.1,1.0,3.2,93.2,0.8,0.0,0.0,33,0.0,0.0,100.0,esa-worldcover-2021
munekolalu-kunte4,10985,4.6,0.4,0.5,1.2,92.8,0.4,0.0,0.0,66,0.0,0.0,80.3,esa-worldcover-2021
munganahalli-up-kere,13243,16.5,4.7,1.5,76.7,0.7,0.0,0.0,0.0,261,0.0,0.0,0.0,esa-worldcover-2021
muppatu-kavalu-hosa-kere,25532,12.2,14.3,3.3,10.8,58.6,0.7,0.0,0.0,1395,0.0,0.0,0.1,esa-worldcover-2021
muppatu-kavalu-sakari,23670,19.5,42.3,6.8,26.2,2.9,0.9,1.3,0.0,1973,92.5,0.0,0.3,esa-worldcover-2021
mutagadahalli-lake,12781,11.6,17.1,1.2,67.9,2.2,0.1,0.1,0.0,182,17.0,0.0,0.0,esa-worldcover-2021
muthakarahalli-kunte-2,10988,5.6,4.1,2.2,84.3,3.3,0.5,0.0,0.0,54,0.0,0.0,0.0,esa-worldcover-2021
muthakarahalli-kunte-3,10169,3.5,8.4,2.0,83.8,2.2,0.0,0.0,0.0,16,0.0,0.0,0.0,esa-worldcover-2021
muthukadhahalli-muthakarahalli-kunte-1,10319,5.1,0.9,2.4,87.9,3.1,0.6,0.0,0.0,20,15.0,0.0,0.0,esa-worldcover-2021
mutsandra-lake,16364,17.1,14.5,4.3,44.8,18.9,0.5,0.0,0.0,894,0.0,0.0,0.1,esa-worldcover-2021
mutsandra-lake-2,16303,2.9,9.1,8.9,72.1,5.9,1.1,0.0,0.0,663,0.6,0.0,0.0,esa-worldcover-2021
muttagatti-north-lake,21770,10.2,7.9,16.0,61.6,4.3,0.0,0.0,0.0,1609,0.1,0.0,0.0,esa-worldcover-2021
muttagatti-south-lake,11624,10.5,8.7,24.8,55.2,0.8,0.0,0.0,0.0,63,17.5,0.0,0.0,esa-worldcover-2021
muttanallur-kere,50372,42.2,17.5,5.4,25.2,9.4,0.4,0.0,0.0,12431,7.1,9.1,0.2,esa-worldcover-2021
muttayyanapalya-lake,12650,6.6,9.4,0.1,83.2,0.7,0.0,0.0,0.0,191,0.0,0.0,0.0,esa-worldcover-2021
mutturayappan-a-katte,10675,11.4,17.0,10.3,51.5,5.0,1.4,3.3,0.0,43,0.0,0.0,0.0,esa-worldcover-2021
mutturu-kere,16246,14.7,6.4,2.9,29.5,46.0,0.5,0.0,0.0,928,6.2,0.0,5.1,esa-worldcover-2021
mylappanahalli-kere-1,12509,12.2,3.9,1.6,79.1,2.6,0.5,0.0,0.0,96,0.0,0.0,0.0,esa-worldcover-2021
mylappanahalli-kere-2,14611,15.8,5.8,4.1,61.9,11.2,1.0,0.0,0.0,492,59.1,0.0,0.0,esa-worldcover-2021
mylasandra-buddagana-katte,11841,18.4,14.0,17.7,12.0,28.2,4.3,5.4,0.0,86,32.6,0.0,0.0,esa-worldcover-2021
mylasandra-dodda-agrahara-kere,17231,16.8,13.6,14.5,26.4,26.2,1.9,0.6,0.0,876,42.5,0.2,0.6,esa-worldcover-2021
mylasandra-hosakere,12431,17.5,14.0,18.9,23.9,21.7,1.6,2.3,0.0,137,11.7,0.0,1.5,esa-worldcover-2021
mylasandra-kunte,10417,34.8,5.5,0.8,10.1,48.6,0.0,0.1,0.0,28,0.0,0.0,17.9,esa-worldcover-2021
mylasandra-kunte-2,9689,14.3,4.9,16.1,13.4,42.1,5.3,3.8,0.0,3,0.0,0.0,0.0,esa-worldcover-2021
mylasandra-urumundinakere,12683,10.5,4.2,14.2,17.1,46.4,5.1,2.5,0.0,185,68.6,0.0,0.0,esa-worldcover-2021
mysorammanadoddi-lake,14789,14.2,19.1,53.6,10.5,1.7,0.1,0.8,0.0,455,73.0,0.0,0.0,esa-worldcover-2021
n-hosahalli-lake,23419,6.4,11.9,1.6,69.6,10.1,0.2,0.0,0.0,3656,0.0,0.0,0.0,esa-worldcover-2021
nadagudi-kere,19736,9.2,23.3,5.9,47.7,12.9,1.1,0.0,0.0,1018,0.3,0.0,0.1,esa-worldcover-2021
naduvinapur-lake,24461,3.6,11.9,4.2,69.9,9.1,1.3,0.0,0.0,2580,0.5,0.0,1.2,esa-worldcover-2021
nadvatti-kere-s,13635,20.9,12.7,2.0,54.9,9.5,0.0,0.0,0.0,307,0.0,0.0,0.0,esa-worldcover-2021
nadvatti-lake,19082,10.2,15.3,2.4,65.5,6.2,0.5,0.0,0.0,1047,15.2,0.0,0.0,esa-worldcover-2021
