id,onMap1914,overlapPct1914,historicArea1914M2,source1914,onMap1927,overlapPct1927,historicArea1927M2,source1927,onMap1945,overlapPct1945,historicArea1945M2,source1945,onMap1955,overlapPct1955,historicArea1955M2,source1955,onMap1975,overlapPct1975,historicArea1975M2,source1975,source
konadasapura-kunte2,,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
konadasapura-kunte3,,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
konadasapura-kunte4,,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
konadaspur-lake,False,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
konaghatta-kere,,,,,,,,,,,,,True,95.0,1114437,ams-nd44-9-1955,True,79.0,658083,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
konana-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,58.1,156656,ams-nd43-12-1955,True,57.3,105859,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
konanakunte-kere,,,,,,,,,True,72.5,30686,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konanakunte-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-4,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-5,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-6,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-7,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-8,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-kunte-9,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konappana-agrahara-lake,,,,,,,,,True,99.5,92116,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,79.8,54370,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konasandra-lake,,,,,,,,,,0.0,0,soi-57h9-1945,True,74.3,70595,ams-nd44-13-1955,True,60.1,54769,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konasandra-lake-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,28.9,10186,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konashetty-kere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kondashettihalli-kunte,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kondrahalli-lake,False,0.0,0,soi-57g16-1914,,,,,,,,,True,83.1,1251748,ams-nd44-9-1955,True,48.6,98140,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
konena-agrahara-kere,,,,,,,,,True,76.5,43345,soi-57h9-1945,True,78.0,54299,ams-nd44-13-1955,True,41.1,13370,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konenaagrahara-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
konenaagrahara-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
koppa-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
koralahalli-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,True,59.8,142534,ams-nd44-9-1955,True,38.4,72679,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
koramangala-kere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
koramangala-kere-2,,,,,,,,,,0.0,0,soi-57h9-1945,True,100.0,527501,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
koramangala-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
koratagere-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,10.8,139638,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kotanahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kothanaru-kere,,,,,,,,,True,70.4,66631,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,28.0,13896,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kothanaru-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kothihosahalli-kunte1,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kothnur-kunte1,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kothnur-kunte2,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kotiganahalli-kere,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
kowdenahalli-kere,,,,,True,74.5,132541,soi-57g12-1927,,,,,True,23.4,59863,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kowdenahalli-kunte1,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kowdenahalli-kunte2,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnanadoddi-lake,False,0.0,0,soi-57h10-1915,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
krishnapura-kere-ne,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
krishnapura-kere-nw,False,0.0,0,soi-57h5-1914,,,,,,,,,True,0.0,76443,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
krishnaraja-puram-kere,,,,,True,89.5,78136,soi-57g12-1927,,,,,True,70.6,79808,ams-nd44-9-1955,True,81.4,66564,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnaraja-puram-kere-2-newly-created,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnaraja-puram-kunte,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnarajapura-karabu-katte,,,,,True,46.9,19590,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnarajapura-kunte,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnarajapuram-kere,,,,,True,56.0,132493,soi-57g12-1927,,,,,True,30.7,150352,ams-nd44-9-1955,True,56.9,105134,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnasagara-kunte-newly-created,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
krishnasagara-lake,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
krishnasagara-lake-2,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
krishnasagara-lake-3,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kudlu-chikere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,30.0,9071,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kuduregere-kunte,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kukkalahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,73.1,146733,ams-nd43-12-1955,True,46.8,63709,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kukkalahalli-kere-1,False,0.0,0,soi-57g8-1914,,,,,,,,,True,0.0,146733,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kukkalahalli-lake,False,0.0,0,soi-57g8-1914,,,,,,,,,True,34.9,336735,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kukkalahalli-lake-2,,,,,,,,,,,,,True,0.0,511855,ams-nd43-12-1955,True,15.8,180753,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
kukkanahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,44.3,59531,ams-nd43-12-1955,True,40.9,49032,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kukkonallipalya-lake,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kulaghatta,,,,,,,,,,,,,False,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g4-1973,ams-nd43-12-1955;soi-57g4-1973
kulavanahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,0.0,220410,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kumbalagodu-gollahalli-kunte1,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-gollahalli-kunte2,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-gollahalli-kunte3,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kere,False,0.0,0,soi-57h5-1914,,,,,,,,,False,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kere-2,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte1,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte2,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte3,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte4,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte5,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte6,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte7,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbalagodu-kunte8,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kumbarahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,False,0.0,0,ams-nd43-12-1955,True,40.6,80849,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kumbarahalli-kere-2,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kumbarakere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kumbenaagrahara-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kun-madiwala-lake,False,0.0,0,soi-57h10-1915,,,,,,,,,True,68.4,190853,ams-nd44-13-1955,True,87.9,224441,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
kundalahalli-kere,,,,,,,,,True,33.0,36428,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,70.1,54322,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kundarahalli-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kuppareddy-kere,,,,,,,,,True,39.7,24247,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,70.6,26457,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kuppemala-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,75.4,245278,ams-nd43-12-1955,True,48.2,92394,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
kurubalahalli-kere,,,,,,,,,,,,,True,88.8,355587,ams-nd44-9-1955,True,80.1,254306,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
kurubarahalli-kere,,,,,,,,,,,,,True,74.3,56288,ams-nd44-9-1955,True,36.4,17452,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
kurubarahalli-lake,True,77.7,25895,soi-57h5-1914,,,,,,,,,True,61.2,61571,ams-nd43-16-1955,True,66.7,21151,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kurubarahalli-lake-1,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kurubarapalya-kere,True,70.6,41257,soi-57h5-1914,,,,,,,,,True,19.1,52380,ams-nd43-16-1955,True,76.7,64011,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
kurubarhalli-lake,False,0.0,0,soi-57g16-1914,,,,,,,,,False,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
kuruvegere-kere,,,,,,,,,,,,,True,52.7,119725,ams-nd44-9-1955,True,76.3,125654,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
kuvempu-nagara-lake,True,20.3,54188,soi-57h10-1915,,,,,,,,,True,25.3,69050,ams-nd44-13-1955,True,22.8,42483,soi-57h10-1973,ams-nd44-13-1955;soi-57h10-1915;soi-57h10-1973
kuvempunagar-lake,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
kyalasanahalli-govt-lake,,,,,,,,,True,31.1,76279,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,21.8,22367,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
kyalasanahalli-lake,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lagamenahalli-lake,False,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,True,36.8,15845,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
laggere-kunte1,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
laggere-kunte2,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
laggere-kunte3,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
laggere-kunte4,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
laggere-kunte5,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
laggeri-govt-katte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
laggeri-katte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
laggeri-lake,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lakkanapalya-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g4-1973,ams-nd43-12-1955;soi-57g4-1973
lakkanapalya-lake-2,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g4-1973,ams-nd43-12-1955;soi-57g4-1973
lakkayanapalya-kere,True,42.6,50425,soi-57h5-1914,,,,,,,,,True,49.2,104755,ams-nd43-16-1955,True,40.0,49348,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
lakkayanapalya-kere-2,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
lakkayanapalya-kere-3,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
lakkenahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,39.6,23713,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lakkenahalli-kere-2,False,0.0,0,soi-57g8-1914,,,,,,,,,False,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lakkenahalli-kere-3,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lakkenahalli-kunte-1,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lakkuru-lake,,,,,,,,,,,,,True,51.7,77976,ams-nd43-12-1955,True,51.6,113558,soi-57g4-1973,ams-nd43-12-1955;soi-57g4-1973
lakshmipura-kere,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,True,39.9,8805,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lakshmipura-kere-2,False,0.0,0,soi-57g8-1914,,,,,,,,,True,98.0,576343,ams-nd43-12-1955,True,67.5,91181,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lakshmipura-kunte,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lakshmipura-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
lakshmipura-kunte2,,,,,,,,,True,0.0,99722,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,0.0,27141,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
lakshmipura-lake,,,,,,,,,True,82.7,99722,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,51.3,27141,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
lakshmipura-lake-2,,,,,True,20.6,12931,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lakshmisagar-a-kunte1,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lakshmisagar-a-kunte2,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lakshmisagara-kere,,,,,True,69.2,14657,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,True,77.8,24068,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
lalagondanahalli-kere,,,,,,,,,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
lalbagh-kere,,,,,,,,,True,41.1,100910,soi-57h9-1945,True,37.7,92333,ams-nd44-13-1955,True,54.5,76230,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
lingadeeranahalli-kunte,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lingadheeranahalli-karabu-katte,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
lingadhiragollonahalli-kere,,,,,,,,,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
