wbcId,miId,objectId,state,district,taluk,village,waterBodyTypeCode,waterBodyType,lat,lon,ruralOrUrban,enumerationDate,khasraNumber,ownership,use,inUse,nature,maxDepthWhenFull,storageCapacity,waterSpreadArea,encroached,photoUrl,remarks,uuid,districtNwic,districtIw,districtCode,subdistrictNwic,subdistrictCode,villageNwic,villageCode,source
1/12/002/000003/000024/002,5948693,568093,KA,BANGALORE URBAN,BANGALORE SOUTH,THARALU,02,Tank,12.7883333,77.5330556,Rural,2022-05-01,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000024002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tharalu,613047,wbc-2017-18
1/12/002/000003/000024/003,5948694,568092,KA,BANGALORE URBAN,BANGALORE SOUTH,THARALU,02,Tank,12.7911111,77.5422222,Rural,2022-05-01,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000024003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tharalu,613047,wbc-2017-18
1/12/002/000003/000025/001,5948691,568016,KA,BANGALORE URBAN,BANGALORE SOUTH,GULAKAMALE,02,Tank,12.7830556,77.5222222,Rural,2022-05-01,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000025001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Alakabelalu,613049,wbc-2017-18
1/12/002/000003/000027/001,5958623,568077,KA,BANGALORE URBAN,BANGALORE SOUTH,SOMANAHALLI,02,Tank,12.77,77.5025,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000027001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Somanahalli,613050,wbc-2017-18
1/12/002/000003/000027/002,5958640,568079,KA,BANGALORE URBAN,BANGALORE SOUTH,SOMANAHALLI,02,Tank,12.7713889,77.51,Rural,2022-05-05,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000027002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Somanahalli,613050,wbc-2017-18
1/12/002/000003/000027/003,5958641,568076,KA,BANGALORE URBAN,BANGALORE SOUTH,SOMANAHALLI,02,Tank,12.7683333,77.5066667,Rural,2022-05-05,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000027003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Somanahalli,613050,wbc-2017-18
1/12/002/000003/000027/004,5958642,568078,KA,BANGALORE URBAN,BANGALORE SOUTH,SOMANAHALLI,02,Tank,12.7702778,77.495,Rural,2022-05-05,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000027004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Somanahalli,613050,wbc-2017-18
1/12/002/000003/000028/001,5948757,568067,KA,BANGALORE URBAN,BANGALORE SOUTH,NETTIGERE,02,Tank,12.7538889,77.5019444,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000028001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Nettigere,613051,wbc-2017-18
1/12/002/000003/000029/001,5948758,568075,KA,BANGALORE URBAN,BANGALORE SOUTH,RAVUGODLU,02,Tank,12.7530556,77.5019444,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000029001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Nettigere,613051,wbc-2017-18
1/12/002/000003/000031/001,5948677,568097,KA,BANGALORE URBAN,BANGALORE SOUTH,THATTAGUPPE,02,Tank,12.8405556,77.5186111,Rural,2022-04-30,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000031001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Badamanavarthekaval,613036,wbc-2017-18
1/12/002/000003/000031/002,5958757,568095,KA,BANGALORE URBAN,BANGALORE SOUTH,THATTAGUPPE,02,Tank,12.7719444,77.5230556,Rural,2022-05-05,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000031002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Thattaguppe,613054,wbc-2017-18
1/12/002/000003/000031/003,5958759,568098,KA,BANGALORE URBAN,BANGALORE SOUTH,THATTAGUPPE,02,Tank,12.7763889,77.5330556,Rural,2022-05-05,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000031003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Thattaguppe,613054,wbc-2017-18
1/12/002/000003/000031/004,5958887,568096,KA,BANGALORE URBAN,BANGALORE SOUTH,THATTAGUPPE,02,Tank,12.7711111,77.5152778,Rural,2022-05-07,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000031004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Thattaguppe,613054,wbc-2017-18
1/12/002/000003/000033/001,5948708,567997,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDANAGAMANGALA,02,Tank,12.8672222,77.6761111,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000033001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Doddanagamangala,613056,wbc-2017-18
1/12/002/000003/000033/002,5948709,567998,KA,BANGALORE URBAN,BANGALORE SOUTH,DODDANAGAMANGALA,02,Tank,12.8691667,77.6741667,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000033002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,99999- Area Not Under Any Sub-district,9999,BBMP,276600,wbc-2017-18
1/12/002/000003/000035/001,5948715,568061,KA,BANGALORE URBAN,BANGALORE SOUTH,MYLASANDRA,02,Tank,12.8563889,77.6211111,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000035001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,99999- Area Not Under Any Sub-district,9999,BBMP,276600,wbc-2017-18
1/12/002/000003/000035/002,5948717,568062,KA,BANGALORE URBAN,BANGALORE SOUTH,MYLASANDRA,02,Tank,12.8513889,77.6166667,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000035002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Mylasandra,613058,wbc-2017-18
1/12/002/000003/000036/001,5948721,568019,KA,BANGALORE URBAN,BANGALORE SOUTH,HOMMADEVANAHALLI,02,Tank,12.84,77.6177778,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000036001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Mylasandra,613058,wbc-2017-18
1/12/002/000003/000036/002,5948722,568017,KA,BANGALORE URBAN,BANGALORE SOUTH,HOMMADEVANAHALLI,02,Tank,12.8380556,77.6077778,Rural,2022-05-02,2,Panchayat,,No,Natural,1,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000036002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Hommadevanahalli,613059,wbc-2017-18
1/12/002/000003/000036/003,5948723,568018,KA,BANGALORE URBAN,BANGALORE SOUTH,HOMMADEVANAHALLI,02,Tank,12.8336111,77.6063889,Rural,2022-05-02,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000036003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Hommadevanahalli,613059,wbc-2017-18
1/12/002/000003/000041/001,5958764,568010,KA,BANGALORE URBAN,BANGALORE SOUTH,GANGENAHALLI,02,Tank,12.9755556,77.3922222,Rural,2022-05-06,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000041001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000041/002,5958765,568007,KA,BANGALORE URBAN,BANGALORE SOUTH,GANGENAHALLI,02,Tank,12.975,77.4041667,Rural,2022-05-06,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000041002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000041/003,5958766,568008,KA,BANGALORE URBAN,BANGALORE SOUTH,GANGENAHALLI,02,Tank,12.9783333,77.39,Rural,2022-05-06,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000041003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000041/004,5958767,568009,KA,BANGALORE URBAN,BANGALORE SOUTH,GANGENAHALLI,02,Tank,12.9833333,77.3836111,Rural,2022-05-06,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000041004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000041/005,5958768,568006,KA,BANGALORE URBAN,BANGALORE SOUTH,GANGENAHALLI,02,Tank,12.9891667,77.3863889,Rural,2022-05-06,5,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000041005.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000043/001,5948771,568020,KA,BANGALORE URBAN,BANGALORE SOUTH,HONNIGANAHATTI,02,Tank,12.9819444,77.4155556,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000043001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000043/002,5948776,568021,KA,BANGALORE URBAN,BANGALORE SOUTH,HONNIGANAHATTI,02,Tank,12.9933333,77.4177778,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000043002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru North,5542,Giddenahalli,612812,wbc-2017-18
1/12/002/000003/000044/001,5948784,567974,KA,BANGALORE URBAN,BANGALORE SOUTH,CHANNENAHALLI,02,Tank,12.9766667,77.425,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000044001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Honniganahatti,612965,wbc-2017-18
1/12/002/000003/000044/002,5948785,567975,KA,BANGALORE URBAN,BANGALORE SOUTH,CHANNENAHALLI,02,Tank,12.9775,77.4294444,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000044002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Channenahalli,612966,wbc-2017-18
1/12/002/000003/000045/001,5948769,568048,KA,BANGALORE URBAN,BANGALORE SOUTH,KURUBARAHALLI,02,Tank,12.9702778,77.4075,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000045001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000045/002,5953669,568045,KA,BANGALORE URBAN,BANGALORE SOUTH,KURUBARAHALLI,02,Tank,12.9691667,77.4061111,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000045002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000045/003,5953673,568047,KA,BANGALORE URBAN,BANGALORE SOUTH,KURUBARAHALLI,02,Tank,12.96,77.4163889,Rural,2022-05-04,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000045003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000045/004,5953683,568044,KA,BANGALORE URBAN,BANGALORE SOUTH,KURUBARAHALLI,02,Tank,12.9688889,77.4161111,Rural,2022-05-04,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000045004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000045/005,5953687,568046,KA,BANGALORE URBAN,BANGALORE SOUTH,KURUBARAHALLI,02,Tank,12.9675,77.4044444,Rural,2022-05-04,5,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000045005.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000046/001,5953709,567972,KA,BANGALORE URBAN,BANGALORE SOUTH,BYCHAGUPPE,02,Tank,12.9697222,77.4,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000046001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000046/002,5958586,567973,KA,BANGALORE URBAN,BANGALORE SOUTH,BYCHAGUPPE,02,Tank,12.9658333,77.3894444,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000046002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Bychaguppe,612968,wbc-2017-18
1/12/002/000003/000046/003,5958593,567971,KA,BANGALORE URBAN,BANGALORE SOUTH,BYCHAGUPPE,02,Tank,12.9811111,77.3997222,Rural,2022-05-04,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000046003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000046/004,5958599,567969,KA,BANGALORE URBAN,BANGALORE SOUTH,BYCHAGUPPE,02,Tank,12.9811111,77.3997222,Rural,2022-05-04,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000046004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000046/005,5958601,567970,KA,BANGALORE URBAN,BANGALORE SOUTH,BYCHAGUPPE,02,Tank,12.9916667,77.3902778,Rural,2022-05-04,5,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000046005.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangenahalli,612962,wbc-2017-18
1/12/002/000003/000047/001,5953691,567991,KA,BANGALORE URBAN,BANGALORE SOUTH,DEVAMACHAHALLI NARAYANAPURA,02,Tank,12.9661111,77.3744444,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000047001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Devamachohalli,612970,wbc-2017-18
1/12/002/000003/000047/002,5958763,567992,KA,BANGALORE URBAN,BANGALORE SOUTH,DEVAMACHAHALLI NARAYANAPURA,02,Tank,12.9669444,77.3797222,Rural,2022-05-06,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000047002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Devamachohalli,612970,wbc-2017-18
1/12/002/000003/000048/001,5953692,567993,KA,BANGALORE URBAN,BANGALORE SOUTH,DEVAMACHOHALLI,02,Tank,12.9661111,77.3744444,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000048001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Devamachohalli,612970,wbc-2017-18
1/12/002/000003/000048/002,5953695,567994,KA,BANGALORE URBAN,BANGALORE SOUTH,DEVAMACHOHALLI,02,Tank,12.9627778,77.3775,Rural,2022-05-04,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000048002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Devamachohalli,612970,wbc-2017-18
1/12/002/000003/000050/001,5948798,568005,KA,BANGALORE URBAN,BANGALORE SOUTH,GANGAPPANAHALLI,02,Tank,12.9608333,77.3530556,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000050001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangappanahalli,612972,wbc-2017-18
1/12/002/000003/000051/001,5948790,568099,KA,BANGALORE URBAN,BANGALORE SOUTH,THIPPAGONDANAHALLI,02,Tank,12.9533333,77.3347222,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000051001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Thippagondanahalli,612973,wbc-2017-18
1/12/002/000003/000053/001,5953682,568049,KA,BANGALORE URBAN,BANGALORE SOUTH,MADAPATNA,02,Tank,12.9277778,77.3580556,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000053001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Madapatna,612975,wbc-2017-18
1/12/002/000003/000054/001,5948786,567988,KA,BANGALORE URBAN,BANGALORE SOUTH,CHOLANAIKANAHALLI,02,Tank,12.9580556,77.3641667,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000054001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Cholanaikanahalli,612976,wbc-2017-18
1/12/002/000003/000054/002,5948787,567986,KA,BANGALORE URBAN,BANGALORE SOUTH,CHOLANAIKANAHALLI,02,Tank,12.9575,77.3605556,Rural,2022-05-03,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000054002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Cholanaikanahalli,612976,wbc-2017-18
1/12/002/000003/000054/003,5948788,567985,KA,BANGALORE URBAN,BANGALORE SOUTH,CHOLANAIKANAHALLI,02,Tank,12.9586111,77.3508333,Rural,2022-05-03,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000054003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Gangappanahalli,612972,wbc-2017-18
1/12/002/000003/000054/004,5948789,567987,KA,BANGALORE URBAN,BANGALORE SOUTH,CHOLANAIKANAHALLI,02,Tank,12.9436111,77.3569444,Rural,2022-05-03,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000054004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Cholanaikanahalli,612976,wbc-2017-18
1/12/002/000003/000055/001,5953703,568011,KA,BANGALORE URBAN,BANGALORE SOUTH,GANUKAL,02,Tank,12.9575,77.3780556,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000055001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Ganukal,612977,wbc-2017-18
1/12/002/000003/000056/001,5953707,568068,KA,BANGALORE URBAN,BANGALORE SOUTH,PEDDANAPALYA,02,Tank,12.9697222,77.4,Rural,2022-05-04,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000056001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/001,5948695,568089,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.9638889,77.3941667,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/002,5948696,568088,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.9522222,77.3933333,Rural,2022-05-02,2,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/003,5948697,568086,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.94,77.4011111,Rural,2022-05-02,3,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/004,5948698,568085,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.9561111,77.4038889,Rural,2022-05-02,4,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057004.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/005,5948699,568087,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.9588889,77.3975,Rural,2022-05-02,5,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057005.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/006,5948700,568090,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.9666667,77.4,Rural,2022-05-02,6,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057006.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Tavarekere,612979,wbc-2017-18
1/12/002/000003/000057/007,5948701,568091,KA,BANGALORE URBAN,BANGALORE SOUTH,TAVAREKERE,02,Tank,12.9741667,77.3941667,Rural,2022-05-02,7,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000057007.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Bychaguppe,612968,wbc-2017-18
1/12/002/000003/000058/001,5948782,568105,KA,BANGALORE URBAN,BANGALORE SOUTH,YALACHAGUPPE RAMAPURA,02,Tank,12.9655556,77.4233333,Rural,2022-05-03,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000058001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Yelachaguppe,612981,wbc-2017-18
1/12/002/000003/000059/001,5948781,568108,KA,BANGALORE URBAN,BANGALORE SOUTH,YELACHAGUPPE,01,Pond,12.9605556,77.4244444,Rural,2022-05-03,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000059001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Yelachaguppe,612981,wbc-2017-18
1/12/002/000003/000059/002,5948783,568106,KA,BANGALORE URBAN,BANGALORE SOUTH,YELACHAGUPPE,01,Pond,12.9644444,77.4208333,Rural,2022-05-03,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000059002.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Yelachaguppe,612981,wbc-2017-18
1/12/002/000003/000059/003,5953680,568107,KA,BANGALORE URBAN,BANGALORE SOUTH,YELACHAGUPPE,01,Pond,12.9580556,77.4172222,Rural,2022-05-04,,State WRD/State Irrigation,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000059003.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Kurubarahalli,612967,wbc-2017-18
1/12/002/000003/000060/001,5948742,568071,KA,BANGALORE URBAN,BANGALORE SOUTH,PURADAPALYA,02,Tank,12.9472222,77.3694444,Rural,2022-05-02,1,Panchayat,,No,Natural,,4,0,No,https://mi6census.mowr.gov.in/mic/getWaterBodyImageByURL/MIC_112002000003000060001.jpeg,,,Bengaluru Urban,Bengaluru Urban,525,Bengaluru South,5543,Puradapalya,612982,wbc-2017-18
