Tank ID,Tank Name,Tank Owner,District,Taluk,GPName,VillageName,Command Area (Ha),Tank Spread Area (Ha),Storage Capacity (MCFT),Designed Water Utilization (MCFT),Embankment Type,Embankment Height (m),Embankment Top Width (m),Embankment Length (m),Waste Weir Type,Kodi Length Details,Waste Weir Flow (cumecs)
KA23010444,Urabagilakere,Minor Irrigation Department,Hassan,Sakleshpur,Malali,Hale Beluru,76,0.8,15.65,15.65,Homogeneous,3,2.2,510,BCW,15,130
KA23010469,"Siddapura UrabagilakereSiddapura Urabagilakere
Siddapura Urabagilakere",Minor Irrigation Department,Hassan,Sakleshpur,Malali,Siddhapura,74.09,1.2,15.24,15.26,Homogeneous,2,3,128,Natural,8,75
KA23010461,Handithotada Kere,Minor Irrigation Department,Hassan,Sakleshpur,Kynahalli,Hullahalli,40.13,0.3,8.26,8.26,Homogeneous,2.5,1.9,80,COF,8,69
KA23010162, ,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Doddanagara,50.2,0.5,10.53,10.34,Homogeneous,2.6,2.3,208,COF,8,70
KA23010456, ,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Doddanagara,50.1,0.8,10.31,10.32,Homogeneous,2.3,2.1,95,COF,8,70
KA23010458,Kallubagilakere,Minor Irrigation Department,Hassan,Sakleshpur,Hebbasale,Hebbasale,125.35,0.3,2.81,25.81,Homogeneous,1.8,3.4,120,COF,3,30
KA23010446,Chandrapurad Kere,Minor Irrigation Department,Hassan,Sakleshpur,Malali,Mattasagara,124,0.4,25.53,25.53,Homogeneous,2.15,2.1,120,Sluice,2,25
KA23010447,Turadammana Kere,Minor Irrigation Department,Hassan,Sakleshpur,Malali,Mattasagara,45.27,1.6,8.91,9.32,Homogeneous,1.8,3,75,COF,12,115
KA23010448,Savathimmana Kere,Minor Irrigation Department,Hassan,Sakleshpur,Malali,Mattasagara,55.28,1.2,11.38,11.38,Homogeneous,1.5,2.6,195,COF,10,95
KA23010453,Subbannanakere,Minor Irrigation Department,Hassan,Sakleshpur,Halasulige,Halasulige,65.77,0.4,7.25,13.54,Homogeneous,2.5,3.7,55,Natural,3,35
KA23010299, ,Minor Irrigation Department,Hassan,Sakleshpur,Belagodu,Eshwarahalli,88,0.8,7.49,18.12,Homogeneous,1,2,60,COF,6,50
KA23010465,Urabagilakere,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Bykere,50.15,0.4,10.32,10.33,Homogeneous,2,2,162,COF,3,28
KA23010466,Kirageddekere,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Bykere,81,1.2,6.38,16.68,Homogeneous,1.4,2.3,132,Natural,10,85
KA23010454,Sakalesetty Kere,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Bykere,50,1.8,10.32,10.3,Homogeneous,2.2,2.5,145,COF,10,87
KA23010451,Koralakere,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Biradahalli,55,0.4,11.32,11.33,Homogeneous,1.9,1.5,95,COF,12,102
KA23010459,Devarakere,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Bykere,134,0.8,27.59,27.59,Homogeneous,1.3,3,75,Natural,12,103
KA23010452,Nagappanakere,Minor Irrigation Department,Hassan,Sakleshpur,Biradahalli,Kelagalale,50,0.5,10.29,10.3,Homogeneous,1,3,180,COF,14,120
KA23010449,Urabagilakere,Minor Irrigation Department,Hassan,Sakleshpur,Udevara,Udhevara,40.4,0.4,8.33,8.32,Homogeneous,5,2,50,Culvert,8,70
KA23010462,Mallayanakere,Minor Irrigation Department,Hassan,Sakleshpur,Byakaravalli,Kamenahalli,66.05,1.2,13.6,13.6,Homogeneous,2.7,2.2,98,COF,6,50
KA23010467,Tavarekere,Minor Irrigation Department,Hassan,Sakleshpur,Kurubhattur,Belluru,41.7,9,0.26,8.59,Homogeneous,2.5,2.5,150,COF,8,72
KA23010468,Urabagilakere,Minor Irrigation Department,Hassan,Sakleshpur,Yasalur,Kumarihalli,43.2,0.8,2.5,8.9,Homogeneous,4.5,2,137,COF,8,70
KA23010450,Bydarakere,Minor Irrigation Department,Hassan,Sakleshpur,Kurubhattur,Nidigere,40.48,1,0.6,8.34,Homogeneous,2.5,1.2,90,COF,6,52
KA23010455, ,Minor Irrigation Department,Hassan,Sakleshpur,Kurubhattur,Belluru,49.79,8,0.78,10.25,Homogeneous,3,2.1,240,COF,8,70
KA11050293, ,Minor Irrigation Department,Haveri,Byadgi,Hireanaji,Chikkanaji,79.18,32,13,13,   ∏¿z¿g¿,3,3,750,COF,,761
KA11050292,Anur,Minor Irrigation Department,Haveri,Byadgi,Bisalhalli,Anura+Kanavimallapura,42,22.15,1.42,1.42,Homogeneous,1.2,8,1880,Vent,,1066
KA11050296,Javalikere,Minor Irrigation Department,Haveri,Byadgi,Tadas,Thadasa+Gungarakoppa,53.19,11.45,8.7,8.7,   ∏¿z¿g¿,2.6,6,525,Flush,,1443
KA11050303,Jigalikere,Minor Irrigation Department,Haveri,Byadgi,Sudambi,Atthikatti,42.6,6.58,1.29,1.29,   ∏¿z¿g¿,1.8,2.5,1450,COF,,1411
KA11050005,Sidenur Kere,Minor Irrigation Department,Haveri,Byadgi,Shidenur,Shidenura+Bidarakatte,,,,, ,,,, ,,
KA11050298,Hirekeri,Minor Irrigation Department,Haveri,Byadgi,Sudambi,Soodambi,53.19,9.09,2.27,2.27,   ∏¿z¿g¿,2.1,6,830,COF,,608
KA11050305,Hirekeri,Minor Irrigation Department,Haveri,Byadgi,Tadas,Thadasa+Gungarakoppa,54.36,12.05,6.94,6.94,   ∏¿z¿g¿,2.2,4,600,COF,,1260
KA11050294,Kallapankatti,Minor Irrigation Department,Haveri,Byadgi,Mattura,Matthura+Konapura,44.55,9.2,9.25,9.25,   ∏¿z¿g¿,2.2,5,800,SWW,,565
KA11050290,Hirekere,Minor Irrigation Department,Haveri,Byadgi,Chikkabasur,Chikkalli,94.08,11.6,13,13,   ∏¿z¿g¿,1.8,2.5,1310,COF,,304
KA11050301, ,Minor Irrigation Department,Haveri,Byadgi,Shidenur,Shidenura+Bidarakatte,58.17,12.2,4.42,4.42,   ∏¿z¿g¿,2.8,2.5,740,COF,,1267
KA11050300,Waddinakere,Minor Irrigation Department,Haveri,Byadgi,Hirehalli,Hirehalli,91,11,12.25,12.25,   ∏¿z¿g¿,2,2,880,COF,,442
KA11050308,Hirekere,Minor Irrigation Department,Haveri,Byadgi,Chikkabasur,Chikkabasuru,112,21.6,16.76,16.76,   ∏¿z¿g¿,3.1,5.5,1440,COF,,7520
KA11050309,Kerrudi Kere,Minor Irrigation Department,Haveri,Byadgi,Keravadi,Keravadi,70.88,23.1,9.23,9.23,Homogeneous,2.7,2.5,570,COF,,650
KA11050304,Kuttalakatti,Minor Irrigation Department,Haveri,Byadgi,Sudambi,Soodambi,56,2.62,1.42,1.42,   ∏¿z¿g¿,1.6,2.6,642,COF,,546
KA11050295,Hosakatti,Minor Irrigation Department,Haveri,Byadgi,Sudambi,Soodambi,50.36,7.74,1.72,1.72,   ∏¿z¿g¿,2,3,1080,SWW,,121
KA11050291,Angarkatti,Minor Irrigation Department,Haveri,Byadgi,Shidenur,Hirenandhihalli,,,,, ,,,, ,,
KA11050297,Tammanakatti,Minor Irrigation Department,Haveri,Byadgi,Chikkabasur,Chikkabasuru,90,8,12.61,12.61,   ∏¿z¿g¿,1.8,3.5,360,COF,,1612
KA11050306,Hirekere,Minor Irrigation Department,Haveri,Byadgi,Hirehalli,Hirehalli,49.47,8,7.25,7.25,   ∏¿z¿g¿,2.1,2.5,180,COF,,167
KA11050307,Kummur Kere,Minor Irrigation Department,Haveri,Byadgi,Kummur,Kummuru,132.43,29.5,7.5,7.5,   ∏¿z¿g¿,10.67,3.6,763,SWW,,440
KA11050310,Kaginelli Kere,Minor Irrigation Department,Haveri,Byadgi,Kaginele,Kaginelli,139.6,92,74,74,   ∏¿z¿g¿,13,2.4,923,COF,,3861
KA11050302,Goudankatti,Minor Irrigation Department,Haveri,Byadgi,Kummur,Kasambi,74.92,1.5,2.25,2.25,   ∏¿z¿g¿,2.5,2.5,1940,Flush,,1612
KA11050312,Budapanalli,Minor Irrigation Department,Haveri,Byadgi,Budapanahalli,Budapanahalli,139.72,26.3,20.86,20.86,   ∏¿z¿g¿,2,3.7,850,Cof,,735
KA11050311,Kengonda,Minor Irrigation Department,Haveri,Byadgi,Kalledevaru,Kengonda,99.63,14.37,14.37,14.37,   ∏¿z¿g¿,2.35,,235,COF,,365
KA11030622, ,Minor Irrigation Department,Haveri,Hangal,ULB-Hanagal-TMC,Halekote,,,,, ,,,, ,,
KA11030378,Hirekanagi,Minor Irrigation Department,Haveri,Hangal,Hirekanagi,Hirekanagi,59.94,5.69,14.8,29.6,Homogeneous,2,2.5,535.5,COF,,67.72
KA11030380,Bidarkoppa,Minor Irrigation Department,Haveri,Hangal,Hirekanagi,Gotagodi,,,,, ,,,, ,,
KA11030457,Hangal,Minor Irrigation Department,Haveri,Hangal,ULB-Hanagal-TMC,Halekote,,,,, ,,,, ,,
KA11030601, ,Minor Irrigation Department,Haveri,Hangal,Hirekanagi,Chikkeri,,,,, ,,,, ,,
KA11030379,Balur,Minor Irrigation Department,Haveri,Hangal,Dolleshwar,Balura,49.02,26.65,12,,Homogeneous,4.7,4,520,W.Wr ,,2.78
KA11030461,Uppunasi,Minor Irrigation Department,Haveri,Hangal,Uppanasi,Uppanashi,93.67,22.44,15.93,33.2,Homogeneous,9,4.8,450,COF,,56.69
KA11030428,Basapur,Minor Irrigation Department,Haveri,Hangal,Havanagi,Bassapura .M. Adura,77,3.26,9.1,,Homogeneous,2.5,3,430,-,,
KA11030426,Hirehullal,Minor Irrigation Department,Haveri,Hangal,Hirehullal,Hirehullala,60.92,22.29,15,31,Homogeneous,3,2.5,907,COF,,4.54
KA11030802,Mantagi,Minor Irrigation Department,Haveri,Hangal,Mantagi,Manthagi,153.9,31,21,40,Homogeneous,2,3.1,880,COF,,38.32
KA11030579, ,Minor Irrigation Department,Haveri,Hangal,Dolleshwar,Dolleshwara,,,,, ,,,, ,,
KA11030427,Herur,Minor Irrigation Department,Haveri,Hangal,Herur,Herura,52.24,8.1,12.5,25,Homogeneous,3,3.5,280,COF,,3.12
KA11030404,Gadiyankanahalli,Minor Irrigation Department,Haveri,Hangal,Heerur,Gadiyankanahalli,42.6,3.98,10.5,21,Homogeneous,2.7,3,465,COF,,2.41
KA11030464,Somasagar,Minor Irrigation Department,Haveri,Hangal,Somasagar,Somasagara,48.44,4.18,0.9,1.8,Homogeneous,3.6,1.8,225,COF,,2.83
KA11030403,Laxmipur,Minor Irrigation Department,Haveri,Hangal,Mantagi,Lakshmipura,69.73,4.5,2.1,34.4,Homogeneous,3,2.4,675,COF,,2.55
KA11030405,Hirur,Minor Irrigation Department,Haveri,Hangal,Heerur,Hirura,114.34,14.88,28.2,56.4,Homogeneous,2.4,4.5,720,COF,,22.7
KA11030559, ,Minor Irrigation Department,Haveri,Hangal,Akkialur,Akki Alura,,,,, ,,,, ,,
KA11030429,Kusanoor,Minor Irrigation Department,Haveri,Hangal,Kusanur,Koosanura,90.1,18.48,22,44,Homogeneous,3,3,875,COF,,10.15
KA11030447,Gudmattihalli,Minor Irrigation Department,Haveri,Hangal,Uppanasi,Guddadha Matthihalli,60.13,12.37,12.8,25.6,Homogeneous,9,5.6,690,COF,,1.93
KA11030441,Kusanoor,Minor Irrigation Department,Haveri,Hangal,Kusanur,Vasana,,,,, ,,,, ,,
KA11030365,Hirur,Minor Irrigation Department,Haveri,Hangal,Heerur,Hirura,55.62,10.83,18.8,37.6,Homogeneous,2.7,3,399,COF,,33.33
KA11030364,Uppunasi,Minor Irrigation Department,Haveri,Hangal,Uppanasi,Uppanashi,49,4.14,6.1,12.2,Homogeneous,1.5,1.8,796,COF,,2.78
KA11030460,Kalkeri,Minor Irrigation Department,Haveri,Hangal,Herur,Kalakeri,88.23,20.8,21.7,43.4,Homogeneous,3,4,802,COF,,8.53
KA11030372,Savikeri,Minor Irrigation Department,Haveri,Hangal,Heerur,Balthehalli,77.3,9.82,25.7,51.4,Homogeneous,3,2.5,840,COF,,23.61
KA11030406,Balur,Minor Irrigation Department,Haveri,Hangal,Dolleshwar,Balura,40.46,6.16,10,20,Homogeneous,1.2,3,260,W.Wr ,,3.12
KA11030373,Sagarawalli,Minor Irrigation Department,Haveri,Hangal,Mantagi,Sagaravalli,113.28,13.93,19.9,39.8,Homogeneous,3,2.4,885,COF,,15.02
KA11030444,Somasagar,Minor Irrigation Department,Haveri,Hangal,Somasagar,Somasagara,48.44,3.57,5.2,10.4,Homogeneous,3.6,1.8,306,COF,,2.83
KA11030445,Somasagar,Minor Irrigation Department,Haveri,Hangal,Somasagar,Somasagara,41.59,15.22,12.3,24.6,Homogeneous,6.3,4.5,285,COF,,3.12
KA11030396,Balihalli,Minor Irrigation Department,Haveri,Hangal,Heerur,Balthehalli,,,,, ,,,, ,,
KA11030449,Karekyatanahalli,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Karekyathanahalli,52.45,9.2,13.1,26.2,Homogeneous,2.5,2,895,COF,,4.48
KA11030407,Chikkausihosur,Minor Irrigation Department,Haveri,Hangal,Chikkanshihosur,Kyasanura,52.88,16,13.1,26.2,Homogeneous,3,3,810,COF,,21.88
KA11030435,Kelavarkoppa,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Kelavarakoppa,113.31,5.2,10.8,5.66,Homogeneous,15,1.8,143,COF,,4.54
KA11030370,Mudur,Minor Irrigation Department,Haveri,Hangal,Shiragod,Madura,67.22,11.16,17.5,35,Homogeneous,3,3.6,1050,COF,,29.42
KA11030368,Mudur,Minor Irrigation Department,Haveri,Hangal,Shiragod,Madura,56.38,5.2,10,28,Homogeneous,2.1,4.5,489,WWR,,56.79
KA11030369,Mudur,Minor Irrigation Department,Haveri,Hangal,Shiragod,Madura,51.59,8.02,13.2,26.4,Homogeneous,2.4,2,690,COF,,425.17
KA11030437,Kelavarkoppa,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Kelavarakoppa,113.31,5.35,2.88,5.66,Homogeneous,9,2.3,135,COF,,4.25
KA11030431,Kanneshwar,Minor Irrigation Department,Haveri,Hangal,Kusanur,Kanneshwara,,,,, ,,,, ,,
KA11030434,Hirebasur,Minor Irrigation Department,Haveri,Hangal,Somasagar,Hirebasuru,57.08,14.48,8.2,16.4,Homogeneous,6.1,3.6,765,COF,,3.4
KA11030432,Kanneshwar,Minor Irrigation Department,Haveri,Hangal,Kusanur,Kanneshwara,,,,, ,,,, ,,
KA11030446, ,Minor Irrigation Department,Haveri,Hangal,Somasagar,Dommanala,57.09,6.69,10.1,20.2,Homogeneous,5.4,1.8,615,COF,,3.83
KA11030450,Syadaguppi,Minor Irrigation Department,Haveri,Hangal,Shadaguppi,Shyadhaguppe,51.44,13.1,1,2.6,Homogeneous,2,2,900,COF,,4.25
KA11030452,Kondoji,Minor Irrigation Department,Haveri,Hangal,Shadaguppi,Kondoji,78.98,7.77,2.3,4.6,Homogeneous,1.5,9.7,5.4,COF,,11.56
KA11030394,Shirgod,Minor Irrigation Department,Haveri,Hangal,Shiragod,Shiragoda,58.75,14,4.67,9.24,Homogeneous,3.6,3.3,975,COF,,42.52
KA11030042, ,Minor Irrigation Department,Haveri,Hangal,Sammasagi,Haralakoppa,46.58,1.21,11.5,31.2,Homogeneous,3,2.4,510,COF,,22.56
KA11030413,Byagawadi,Minor Irrigation Department,Haveri,Hangal,Somasagar,Byagawadhi,60.84,7.7,11.2,22.4,Homogeneous,690,1.8,420,COF,,2.44
KA11030735, ,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Malapura,73.57,20,8,,Homogeneous,3,2,1035,COF,,52.81
KA11030456,Makaravalli,Minor Irrigation Department,Haveri,Hangal,Gondi,Makaravalli,83.03,12.97,6.2,12.4,Homogeneous,4.4,5.9,544,COF,,5.92
KA11030659, ,Minor Irrigation Department,Haveri,Hangal,Shadaguppi,Arishinaguppe,102.93,8.37,10,28,Homogeneous,5000,3,580,COF,,2.86
KA11030409,Chikkausihosur,Minor Irrigation Department,Haveri,Hangal,Chikkanshihosur,Chikkamshi Hosura,61.22,12.13,16,32,Homogeneous,2.1,4.8,570,COF,,9.92
KA11030436,Kelavarkoppa,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Kelavarakoppa,71.33,6.74,17.6,35.2,Homogeneous,7.5,4.8,750,COF,,4.11
KA11030430,Byatnal,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Byathanala,66,20,18.1,36.2,Homogeneous,2.8,2,1012,COF,,4.62
KA11030408,Konankoppa,Minor Irrigation Department,Haveri,Hangal,Chikkanshihosur,Konanakoppa,86.38,5.63,21.7,43.4,Homogeneous,3,3,465,COF,,18.42
KA11030634, ,Minor Irrigation Department,Haveri,Hangal,Gondi,Hirekounshi,61.23,14,15.6,55.6,Homogeneous,2.4,3,1200,COF,,35.03
KA11030462,Makaravalli,Minor Irrigation Department,Haveri,Hangal,Gondi,Makaravalli,71.31,9.72,20.5,41,Homogeneous,3.5,2,676,COF,,7.09
KA11030410,Hirekaunshi,Minor Irrigation Department,Haveri,Hangal,Gondi,Hirekounshi,112.47,11.56,27.8,77.2,Homogeneous,2.4,2.4,105.3,COF,,
KA11030415,Honkan,Minor Irrigation Department,Haveri,Hangal,Honkana,Honkana,70.53,4.89,17.7,41,Homogeneous,6,2,6,COF,,3.12
KA11030448,Malapura,Minor Irrigation Department,Haveri,Hangal,Kelavarakoppa,Malapura,47.74,1.64,12.4,25.8,Homogeneous,3,4,728,COF,,28.4
KA11030363,Honkan,Minor Irrigation Department,Haveri,Hangal,Honkana,Honkana,147.14,9.75,2,35.4,Homogeneous,4,5,465,COF,,2.41
KA11030565, ,Minor Irrigation Department,Haveri,Hangal,Chikkanshihosur,Chikkamshi Hosura,118.96,21.71,29,58.8,Homogeneous,3,3.6,720,COF,,35.97
KA11030442,Lakmapur,Minor Irrigation Department,Haveri,Hangal,Tilavalli,Thilavalli,66.82,5,16.3,32.6,Homogeneous,3.6,3,775,COF,,5.73
KA11030366,Hirekaunshi,Minor Irrigation Department,Haveri,Hangal,Gondi,Hirekounshi,156.58,7.99,38.1,23,Homogeneous,3,3,72.9,COF,,4.71
KA11030357,Tilvalli Doddakere,Minor Irrigation Department,Haveri,Hangal,Tilavalli,Thilavalli,450.27,70.56,97.3,194.6,Homogeneous,4,6,1774,COF,,5.67
KA11030740, ,Minor Irrigation Department,Haveri,Hangal,Tilavalli,Thilavalli,87.83,3.87,20.07,,Homogeneous,2,3,336,COF,,4.25
KA11030653, ,Minor Irrigation Department,Haveri,Hangal,Tilavalli,Koppagondanakoppa,46.98,11.59,10.7,21.4,Homogeneous,2,2.5,562,COF,,5.67
KA11030361,Kirwadi,Minor Irrigation Department,Haveri,Hangal,Kiravadi,Kirawadi,131.75,27.28,27.3,,Homogeneous,4,4,1584,COF,,10.91
KA11030362,Hallibail,Minor Irrigation Department,Haveri,Hangal,Kiravadi,Hallibyla,68.69,4.1,16.9,38.8,Homogeneous,3.5,4,495,COF,,9.18
KA11030443,Hullagaddi,Minor Irrigation Department,Haveri,Hangal,Kiravadi,Hulagaddi,77.92,4.75,18.8,37.6,Homogeneous,3,4,630,COF,,5.67
KA11030377,Kuntanhosalli,Minor Irrigation Department,Haveri,Hangal,Suraleshwar,Kuntanahosalli,77.5,5.17,19.1,38.2,Homogeneous,2.7,1.8,650,COF,,2.15
KA11030459,Nagarwalli,Minor Irrigation Department,Haveri,Hangal,ULB-Hanagal-TMC,Halekote,106.93,10.71,26.4,52.8,Homogeneous,3.35,1.95,825,COF,,2.86
KA11030384,Malligar,Minor Irrigation Department,Haveri,Hangal,Sanvasagi,Malligara,40.55,12.75,10.9,20,Homogeneous,1.5,3,908.6,COF,,5.67
KA11030387,Gajipur,Minor Irrigation Department,Haveri,Hangal,Kopparashikoppa,Gajipura,41.83,9.42,10.8,20.6,Homogeneous,3.6,1.85,705,COF,,3.97
KA11030382,Kopparsikoppa,Minor Irrigation Department,Haveri,Hangal,Kopparashikoppa,Kopparasikoppa,42.94,9.81,10.6,21.2,Homogeneous,3.6,1.8,500,COF,,11.56
KA11030386,Gajipur,Minor Irrigation Department,Haveri,Hangal,Kopparashikoppa,Gajipura,42.13,9.94,10.4,20.8,Homogeneous,3.6,1.85,711,COF,,4.25
KA11030458,Hangal,Minor Irrigation Department,Haveri,Hangal,ULB-Hanagal-TMC,Halekote,,,,, ,,,, ,,
KA11030381,Hirekanagi,Minor Irrigation Department,Haveri,Hangal,Hirekanagi,Hirekanagi,47.81,3.28,11.8,23.6,Homogeneous,2.9,2.7,390,W.Wr ,,2.89
KA11030383,Hangal,Minor Irrigation Department,Haveri,Hangal,ULB-Hanagal-TMC,Halekote,,,,, ,,,, ,,
KA11030385,Satenahalli,Minor Irrigation Department,Haveri,Hangal,Sanvasagi,Sathenahalli,69.66,5.05,17.2,34.4,Homogeneous,2.7,2.4,900,COF,,4.14
KA11030392,Ramathirth Hosakoppa,Minor Irrigation Department,Haveri,Hangal,Baichavalli,Ramathirtha,46.88,10.2,31.8,63.6,Homogeneous,4.2,4.8,1200,COF,,3.97
KA11030417,Karagudari,Minor Irrigation Department,Haveri,Hangal,Karagudari,Karagudhari,161.12,37.3,35.7,77.4,Homogeneous,4.56,3.6,1170,COF,,8.53
KA11030393,Baichawalli,Minor Irrigation Department,Haveri,Hangal,Baichavalli,Bychahalli,73.32,4,18.1,36.2,Homogeneous,2.5,2.1,11.58,SWW,,1.13
KA11030421,Karagudari,Minor Irrigation Department,Haveri,Hangal,Karagudari,Karagudhari,67.28,6.47,16.6,33.2,Homogeneous,2.7,1.8,870,COF,,1.42
KA11030424,Negavanagi,Minor Irrigation Department,Haveri,Hangal,Karagudari,Negavanagi,58.36,15.55,14.4,28.8,Homogeneous,3.6,1.8,870,COF,,3.57
KA11030616, ,Minor Irrigation Department,Haveri,Hangal,Karagudari,Maharaja Peta,72.98,2.4,18,36,Homogeneous,2.7,1.5,375,COF,,0.85
KA11030463,Belagalpeth,Minor Irrigation Department,Haveri,Hangal,Belagalpete,Belagalapeta,78.97,69.6,19.5,39,Homogeneous,6,5.4,2100,COF,,2.27
KA11030388,Algod,Minor Irrigation Department,Haveri,Hangal,Karagudari,Maharaja Peta,,,,, ,,,, ,,
KA11030603, ,Minor Irrigation Department,Haveri,Hangal,Baichavalli,Cheeranahalli,68.5,17.54,16.9,33.8,Homogeneous,2.1,4.5,810,COF,,4.08
KA11030390,Gudgudi,Minor Irrigation Department,Haveri,Hangal,Kopparashikoppa,Gudagudi,53.9,18.76,13.3,26.6,Homogeneous,4.5,4.8,750,SWW,,7.94
KA11030423,Gundur,Minor Irrigation Department,Haveri,Hangal,Karagudari,Gundura,60.22,2.3,5.7,11.4,Homogeneous,2.5,2.1,585,COF,,1.56
KA11030376,Nitaginakoppa,Minor Irrigation Department,Haveri,Hangal,Karagudari,Nitaginakoppa,73.77,15.1,11.2,36.4,Homogeneous,3,8.1,1050,COF,,2.83
KA11030422,Yallur,Minor Irrigation Department,Haveri,Hangal,Yalavatti,Yallura,86.8,5.03,2.6,43.2,Homogeneous,3.6,1.95,720,COF,,1.98
KA11030391,Hasanabadi,Minor Irrigation Department,Haveri,Hangal,Hullatti,Hasanabadhi,70.98,28.8,17.4,34.8,Homogeneous,3,3,1180,COF,,9.92
KA11030419,Yallur,Minor Irrigation Department,Haveri,Hangal,Yalavatti,Yallura,44.19,5.55,10.9,21.8,Homogeneous,3.6,2,600.9,COF,,2.86
KA11030412,Basapur,Minor Irrigation Department,Haveri,Hangal,Hullatti,Bassapura .M. Nidasangi,80.74,14.25,19.9,39.8,Homogeneous,5.4,3.6,825,COF,,1.7
KA11030693, ,Minor Irrigation Department,Haveri,Hangal,Aladakatti,Belavatthi,160.82,65.46,39.7,39.6,Homogeneous,6,2,2000,COF,,70
KA11030438,Belavatti,Minor Irrigation Department,Haveri,Hangal,Aladakatti,Belavatthi,49.49,6.21,12.2,24.4,Homogeneous,3,3,300,SWW,,0.85
KA10050256,Aalalli Kere,Minor Irrigation Department,Haveri,Hangal,Hullatti,Bylavala,,,,, ,,,, ,,
KA11030597, ,Minor Irrigation Department,Haveri,Hangal,Hullatti,Hullatthi,121.5,11.94,33.2,66.4,Homogeneous,6,3.6,900,COF,,0.85
KA11030400,Yalavatti,Minor Irrigation Department,Haveri,Hangal,Yalavatti,Yalavatthi,179.91,23.18,43.9,87.8,Homogeneous,4.2,3.6,1050,COF,,1.7
KA11030590, ,Minor Irrigation Department,Haveri,Hangal,Hirekanagi,Hirekanagi,128.52,16.65,31.5,63.4,Homogeneous,4,3,896,COF,,32.85
KA11030006, ,Minor Irrigation Department,Haveri,Hangal,ULB-Hanagal-TMC,Halekote,,,,, ,,,, ,,
KA11030397,Nellikoppa,Minor Irrigation Department,Haveri,Hangal,Bommanahalli,Nellikoppa,41.81,15,10.3,20.6,Homogeneous,3.2,2.1,870,COF,,2.83
KA11030439,Badamagatti,Minor Irrigation Department,Haveri,Hangal,Yalavatti,Badamigatta,42.56,2.2,10.9,21,Homogeneous,4.3,3.6,420,SWW,,4.25
KA11030440,Walgeri,Minor Irrigation Department,Haveri,Hangal,Masanakatti,Valageri,75.07,9.94,18.5,37,Homogeneous,3,2.4,450,COF,,6.12
KA11030803,balagatti 88,Minor Irrigation Department,Haveri,Hangal,Hullatti,Bylavala,41.73,3.57,10.3,20,Homogeneous,3.6,1.8,750,SWW,,2.44
KA11030401,"Bommanahalli, Needasangi",Minor Irrigation Department,Haveri,Hangal,Bommanahalli,Bammanahalli,63.64,21.24,20.1,40,Homogeneous,4.5,3.6,1500,COF,,8.5
KA11030359,Neeralagi,Minor Irrigation Department,Haveri,Hangal,Masanakatti,Neeralagi .M. Adura,93.82,8.57,9.3,16,Homogeneous,5,1,2000,COF,,2.55
KA11030389,Savikeri,Minor Irrigation Department,Haveri,Hangal,Hullatti,Bylavala,51.4,2.42,12.6,25.2,Homogeneous,2.4,1.8,360,SWW,,7.09
KA10050340,Chigalli  Reservoir,Minor Irrigation Department,Haveri,Hangal,Hullatti,Yaliwala,1440,165.27,289.96,, ,,,, ,,
KA11030425,Waganayakankoppa,Minor Irrigation Department,Haveri,Hangal,Bommanahalli,Bammanahalli,64.83,7.03,16.03,32,Homogeneous,3.6,1.8,740,COF,,6.97
KA11030399,Bommanahalli,Minor Irrigation Department,Haveri,Hangal,Bommanahalli,Bammanahalli,,,,, ,,,, ,,
KA11030451,Kavalkoppa,Minor Irrigation Department,Haveri,Hangal,Bommanahalli,Bammanahalli,53,12.87,6.8,13.6,Homogeneous,3.6,2.1,1230,COF,,6.75
KA11030418,Yalliwal,Minor Irrigation Department,Haveri,Hangal,Hullatti,Yaliwala,114.61,6.67,28.3,56.6,Homogeneous,4.8,2.1,240,COF,,1.7
KA11030375,Nellikoppa,Minor Irrigation Department,Haveri,Hangal,Bommanahalli,Nellikoppa,43.77,4.25,10.8,21.6,Homogeneous,3.9,1.8,960,COF,,4.25
KA11030075, ,Minor Irrigation Department,Haveri,Hangal,Hullatti,Bylavala,,,,, ,,,, ,,
KA11040037,Kerikoppa,Minor Irrigation Department,Haveri,Haveri,Halagi,Kerikoppa,98,20.33,26.86,26.86,   ∏¿z¿g¿,8,4.25,8,SWW,,750
KA11040039,Negalur,Minor Irrigation Department,Haveri,Haveri,Negalur,Negalura,111.2,32.01,32.15,32.15,   ∏¿z¿g¿,4.3,3,4.3,COF,,7030
